                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                0.66697,                0.69337,                  1.097,                0.77044,                0.78686,                0.84393,                0.76722,                0.46907,                0.64375,                 0.9105,              0.0085009,              0.0085009,              0.0085009
                    108,                0.67277,                0.69346,                 1.1011,                0.79164,                0.76105,                 0.8435,                0.76823,                0.46914,                0.64914,                0.91063,              0.0084867,              0.0084867,              0.0084867
                    109,                0.66814,                0.69048,                 1.0973,                0.77403,                0.78035,                0.84475,                0.76961,                0.47011,                0.65071,                0.91081,              0.0084726,              0.0084726,              0.0084726
                    110,                0.66734,                0.69024,                 1.0962,                0.77796,                0.78534,                0.84214,                0.76701,                0.46922,                0.64965,                0.91071,              0.0084584,              0.0084584,              0.0084584
                    111,                0.66345,                0.67708,                 1.0922,                0.76331,                0.79258,                0.84466,                0.77094,                0.47154,                0.64539,                0.91052,              0.0084443,              0.0084443,              0.0084443
                    112,                  0.663,                0.68268,                 1.0936,                0.78967,                0.76261,                0.84559,                0.77129,                0.47065,                0.64996,                0.91093,              0.0084301,              0.0084301,              0.0084301
                    113,                0.66382,                 0.6719,                 1.0952,                 0.7628,                0.78991,                0.84647,                0.77115,                 0.4709,                0.64827,                0.91269,               0.008416,               0.008416,               0.008416
                    114,                0.67137,                0.68144,                 1.0956,                0.75641,                0.81664,                0.84699,                0.77312,                 0.4724,                0.65126,                0.91318,              0.0084019,              0.0084019,              0.0084019
                    115,                0.66927,                0.68896,                 1.0908,                0.78519,                0.78536,                 0.8446,                0.77097,                0.47147,                0.65061,                 0.9109,              0.0083877,              0.0083877,              0.0083877
                    116,                0.66521,                0.67832,                  1.089,                0.80591,                0.75694,                  0.844,                 0.7696,                0.47098,                0.65599,                0.91049,              0.0083736,              0.0083736,              0.0083736
                    117,                0.67099,                0.68302,                 1.0932,                0.78411,                0.78789,                0.84422,                0.76998,                0.46968,                0.65335,                0.90869,              0.0083594,              0.0083594,              0.0083594
                    118,                0.66333,                0.66945,                 1.0908,                0.81054,                0.76603,                0.84533,                0.76987,                0.46738,                0.65619,                0.90699,              0.0083453,              0.0083453,              0.0083453
                    119,                0.66462,                0.68274,                  1.091,                 0.7904,                0.78324,                0.84576,                0.76914,                0.46843,                0.66085,                0.90765,              0.0083311,              0.0083311,              0.0083311
                    120,                0.66173,                0.67708,                 1.0893,                0.77159,                0.80249,                0.84139,                0.76393,                0.46757,                0.67149,                0.90713,               0.008317,               0.008317,               0.008317
                    121,                0.65473,                0.67059,                 1.0861,                0.78372,                0.78796,                0.84227,                0.76625,                0.46662,                0.67511,                0.90687,              0.0083029,              0.0083029,              0.0083029
                    122,                0.65512,                0.65922,                  1.079,                0.77476,                0.79242,                0.84191,                0.76616,                0.46671,                0.67215,                0.90543,              0.0082887,              0.0082887,              0.0082887
                    123,                0.65313,                0.66297,                  1.083,                0.78834,                0.77563,                0.84129,                0.76527,                0.46439,                 0.6681,                0.90448,              0.0082746,              0.0082746,              0.0082746
                    124,                0.65551,                0.67289,                 1.0823,                0.76553,                0.79573,                0.83894,                0.76418,                0.46249,                0.66522,                0.90284,              0.0082604,              0.0082604,              0.0082604
                    125,                0.64892,                0.65759,                 1.0837,                0.79706,                 0.7645,                0.83958,                0.76554,                0.46216,                0.66194,                0.90166,              0.0082463,              0.0082463,              0.0082463
