                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                0.64935,                 0.6446,                 1.0663,                0.77626,                 0.7853,                 0.8403,                0.76719,                0.46781,                0.66201,                0.89275,              0.0079493,              0.0079493,              0.0079493
                    147,                0.64566,                0.63481,                 1.0588,                0.77511,                0.78725,                0.84048,                0.76781,                0.46802,                0.66053,                0.89232,              0.0079351,              0.0079351,              0.0079351
                    148,                0.64904,                0.64088,                 1.0558,                0.77498,                0.78794,                0.83941,                0.76658,                 0.4673,                0.66136,                0.89169,               0.007921,               0.007921,               0.007921
                    149,                0.64246,                0.63465,                 1.0532,                0.78616,                0.78185,                0.83962,                0.76657,                0.46736,                0.66033,                0.89183,              0.0079069,              0.0079069,              0.0079069
                    150,                0.65019,                0.64089,                 1.0597,                0.79348,                0.77115,                0.83968,                0.76628,                0.46791,                0.65962,                0.89197,              0.0078927,              0.0078927,              0.0078927
                    151,                0.64062,                0.64875,                 1.0571,                0.79416,                 0.7697,                 0.8401,                0.76642,                 0.4681,                 0.6589,                0.89221,              0.0078786,              0.0078786,              0.0078786
                    152,                 0.6514,                0.64477,                 1.0588,                0.79457,                0.77384,                0.84052,                0.76764,                0.46773,                0.65755,                0.89156,              0.0078644,              0.0078644,              0.0078644
                    153,                0.63508,                0.62079,                 1.0539,                0.79142,                0.77792,                0.84072,                0.76733,                0.46735,                 0.6585,                0.89112,              0.0078503,              0.0078503,              0.0078503
                    154,                 0.6428,                0.62809,                 1.0493,                0.78492,                0.77788,                0.84074,                0.76733,                0.46669,                0.65771,                0.89065,              0.0078361,              0.0078361,              0.0078361
                    155,                0.64111,                0.63341,                 1.0611,                0.77398,                0.79242,                0.84036,                0.76802,                0.46635,                0.65732,                0.89041,               0.007822,               0.007822,               0.007822
                    156,                0.64055,                0.62851,                 1.0571,                0.77362,                0.78997,                0.84016,                0.76708,                0.46579,                0.65642,                 0.8901,              0.0078079,              0.0078079,              0.0078079
                    157,                0.63354,                0.61963,                 1.0521,                0.77374,                0.78585,                0.83989,                0.76723,                0.46609,                0.65571,                0.89001,              0.0077937,              0.0077937,              0.0077937
                    158,                0.64887,                0.62707,                 1.0549,                0.78539,                0.77599,                0.83944,                0.76688,                 0.4658,                0.65555,                0.88985,              0.0077796,              0.0077796,              0.0077796
                    159,                0.63994,                 0.6312,                 1.0478,                0.78802,                0.77328,                 0.8396,                0.76687,                0.46584,                0.65563,                0.88981,              0.0077654,              0.0077654,              0.0077654
                    160,                0.62947,                0.62128,                 1.0454,                0.78976,                0.77436,                0.83997,                0.76697,                0.46602,                0.65603,                0.88958,              0.0077513,              0.0077513,              0.0077513
                    161,                0.63549,                0.62442,                 1.0512,                0.78967,                0.77521,                0.84032,                0.76771,                 0.4656,                 0.6548,                0.88924,              0.0077371,              0.0077371,              0.0077371
                    162,                 0.6401,                 0.6188,                 1.0547,                0.78878,                0.77696,                0.84118,                0.76783,                0.46569,                0.65515,                0.88921,               0.007723,               0.007723,               0.007723
                    163,                0.63901,                0.63051,                 1.0475,                0.78983,                0.77836,                  0.841,                0.76821,                0.46446,                0.65433,                0.88824,              0.0077089,              0.0077089,              0.0077089
                    164,                0.63809,                0.62981,                 1.0562,                0.78929,                0.78013,                0.84118,                0.76864,                0.46432,                0.65333,                0.88772,              0.0076947,              0.0076947,              0.0076947
                    165,                0.63926,                0.62908,                 1.0508,                0.78842,                0.78167,                0.84112,                0.76845,                0.46451,                0.65233,                0.88773,              0.0076806,              0.0076806,              0.0076806
                    166,                0.63329,                0.61368,                 1.0495,                0.78905,                0.78237,                0.84166,                 0.7694,                0.46447,                0.65266,                0.88774,              0.0076664,              0.0076664,              0.0076664
                    167,                0.63882,                0.62463,                 1.0475,                0.78674,                0.78302,                0.84241,                0.76998,                0.46469,                  0.652,                0.88792,              0.0076523,              0.0076523,              0.0076523
                    168,                0.63389,                0.62221,                 1.0466,                0.78531,                0.78286,                0.84244,                0.76956,                0.46375,                0.65252,                0.88729,              0.0076381,              0.0076381,              0.0076381
                    169,                0.62989,                0.61579,                 1.0448,                0.79015,                0.77866,                0.84246,                0.77002,                0.46343,                0.65129,                0.88689,               0.007624,               0.007624,               0.007624
                    170,                0.62635,                0.61041,                 1.0439,                0.79398,                0.77688,                0.84236,                0.76975,                0.46301,                0.65123,                0.88689,              0.0076099,              0.0076099,              0.0076099
                    171,                0.63222,                0.60981,                 1.0451,                0.79301,                0.77642,                0.84276,                0.77068,                0.46302,                0.65027,                0.88661,              0.0075957,              0.0075957,              0.0075957
                    172,                0.63037,                0.60649,                 1.0439,                0.79742,                0.77274,                0.84327,                  0.772,                0.46289,                0.65066,                0.88621,              0.0075816,              0.0075816,              0.0075816
                    173,                0.62814,                0.60332,                  1.045,                0.80845,                0.77097,                0.84336,                0.77197,                0.46273,                0.65045,                0.88617,              0.0075674,              0.0075674,              0.0075674
                    174,                0.62635,                0.61053,                  1.044,                0.80286,                0.77263,                0.84309,                0.77132,                 0.4627,                0.65068,                0.88625,              0.0075533,              0.0075533,              0.0075533
                    175,                0.63206,                0.61608,                 1.0467,                0.80349,                0.77317,                0.84314,                0.77138,                0.46253,                0.64999,                0.88615,              0.0075391,              0.0075391,              0.0075391
                    176,                0.63596,                0.60811,                 1.0433,                0.81477,                0.76733,                0.84285,                0.77092,                0.46275,                0.64968,                0.88613,               0.007525,               0.007525,               0.007525
                    177,                0.62459,                0.60178,                 1.0416,                0.81519,                0.76596,                0.84255,                0.77082,                0.46279,                0.64949,                0.88594,              0.0075109,              0.0075109,              0.0075109
                    178,                 0.6268,                0.60126,                 1.0388,                0.81495,                0.76515,                0.84218,                 0.7702,                0.46252,                0.64986,                0.88595,              0.0074967,              0.0074967,              0.0074967
                    179,                0.62371,                0.60423,                 1.0432,                0.81264,                 0.7643,                0.84224,                0.77032,                0.46255,                0.64959,                0.88584,              0.0074826,              0.0074826,              0.0074826
                    180,                0.62604,                0.60102,                 1.0428,                0.79427,                0.77945,                0.84232,                 0.7706,                0.46249,                0.64922,                0.88578,              0.0074684,              0.0074684,              0.0074684
                    181,                0.62436,                0.59571,                 1.0407,                0.79429,                0.77945,                0.84242,                0.77039,                0.46246,                0.64941,                0.88575,              0.0074543,              0.0074543,              0.0074543
                    182,                0.62133,                0.60557,                 1.0415,                 0.7933,                0.77894,                0.84215,                 0.7705,                0.46253,                0.64885,                0.88552,              0.0074401,              0.0074401,              0.0074401
                    183,                0.62312,                0.60607,                 1.0354,                 0.7926,                0.78016,                0.84213,                0.76969,                 0.4625,                0.64848,                0.88558,               0.007426,               0.007426,               0.007426
                    184,                0.62285,                0.59852,                 1.0425,                0.80164,                0.77473,                0.84177,                0.76929,                0.46274,                0.64845,                0.88587,              0.0074119,              0.0074119,              0.0074119
                    185,                0.62558,                 0.6052,                 1.0413,                0.80032,                0.77473,                0.84163,                0.76941,                0.46265,                0.64758,                0.88578,              0.0073977,              0.0073977,              0.0073977
                    186,                0.62538,                0.60307,                 1.0374,                0.80046,                0.77496,                0.84126,                0.76969,                 0.4622,                 0.6478,                0.88538,              0.0073836,              0.0073836,              0.0073836
                    187,                0.61773,                0.59446,                 1.0349,                0.80045,                 0.7746,                 0.8417,                0.77045,                0.46177,                0.64772,                0.88521,              0.0073694,              0.0073694,              0.0073694
                    188,                0.61795,                0.59106,                 1.0357,                0.79955,                0.77631,                0.84132,                0.76976,                0.46122,                0.64755,                0.88497,              0.0073553,              0.0073553,              0.0073553
                    189,                0.62385,                0.59092,                 1.0414,                0.79825,                  0.776,                0.84145,                0.77041,                0.46089,                0.64807,                0.88474,              0.0073411,              0.0073411,              0.0073411
                    190,                0.61529,                0.58818,                 1.0369,                0.79856,                0.77649,                0.84136,                0.77025,                0.46071,                0.64805,                0.88454,               0.007327,               0.007327,               0.007327
                    191,                0.61601,                 0.5926,                 1.0379,                0.79826,                0.77739,                0.84119,                0.77005,                0.46059,                0.64805,                0.88457,              0.0073129,              0.0073129,              0.0073129
                    192,                0.61831,                0.59618,                 1.0324,                0.79501,                0.77739,                0.84119,                0.77008,                0.46073,                0.64747,                0.88464,              0.0072987,              0.0072987,              0.0072987
                    193,                 0.6126,                 0.5983,                 1.0304,                0.78973,                0.78185,                0.84079,                0.76972,                0.46035,                0.64825,                0.88434,              0.0072846,              0.0072846,              0.0072846
                    194,                0.61802,                0.58587,                 1.0287,                0.79841,                0.77706,                0.84073,                0.76931,                 0.4601,                0.64824,                0.88421,              0.0072704,              0.0072704,              0.0072704
                    195,                0.61564,                0.59477,                 1.0307,                0.79764,                0.77657,                0.84029,                0.76893,                0.46045,                0.64887,                0.88433,              0.0072563,              0.0072563,              0.0072563
                    196,                0.61493,                0.58976,                 1.0317,                0.79852,                0.77671,                0.84022,                 0.7689,                0.46077,                0.64938,                0.88441,              0.0072421,              0.0072421,              0.0072421
                    197,                0.61458,                0.58273,                 1.0305,                0.79788,                0.77912,                0.84006,                0.76745,                0.46067,                0.64936,                0.88437,               0.007228,               0.007228,               0.007228
                    198,                0.61663,                0.58715,                 1.0345,                0.79554,                0.78006,                0.84006,                0.76806,                0.46031,                0.64965,                0.88416,              0.0072139,              0.0072139,              0.0072139
                    199,                 0.6158,                0.58881,                 1.0292,                0.79658,                0.77966,                0.84041,                0.76827,                 0.4602,                0.64904,                0.88404,              0.0071997,              0.0071997,              0.0071997
                    200,                0.60659,                0.57919,                 1.0305,                0.79515,                0.77966,                0.84022,                 0.7678,                0.46003,                0.64982,                0.88383,              0.0071856,              0.0071856,              0.0071856
                    201,                0.60916,                0.57813,                 1.0289,                0.79596,                0.78013,                0.84044,                0.76905,                0.46029,                  0.649,                0.88396,              0.0071714,              0.0071714,              0.0071714
                    202,                0.61112,                0.58363,                  1.024,                0.79648,                0.77948,                0.84021,                0.76877,                0.46019,                0.64936,                0.88379,              0.0071573,              0.0071573,              0.0071573
                    203,                 0.6133,                0.58675,                 1.0277,                0.79395,                0.78204,                0.84028,                0.76845,                 0.4601,                0.64925,                0.88354,              0.0071431,              0.0071431,              0.0071431
                    204,                0.61036,                0.57456,                 1.0286,                0.79763,                0.78128,                0.84014,                0.76885,                0.45983,                0.64943,                 0.8833,               0.007129,               0.007129,               0.007129
                    205,                0.61568,                0.57538,                 1.0317,                0.79798,                0.78175,                0.83974,                0.76809,                0.45986,                0.64992,                0.88334,              0.0071149,              0.0071149,              0.0071149
                    206,                 0.6116,                0.57978,                  1.032,                0.79244,                0.78222,                0.83939,                0.76861,                0.45938,                0.65014,                0.88309,              0.0071007,              0.0071007,              0.0071007
                    207,                 0.6075,                0.58049,                 1.0319,                0.79234,                0.78269,                0.83961,                0.76874,                0.45956,                0.65021,                0.88327,              0.0070866,              0.0070866,              0.0070866
                    208,                0.60704,                0.56651,                 1.0269,                 0.7904,                0.78269,                0.83945,                 0.7677,                0.45944,                0.65036,                0.88312,              0.0070724,              0.0070724,              0.0070724
                    209,                0.61543,                0.57994,                 1.0287,                0.78903,                0.78372,                0.83996,                0.76827,                0.45906,                0.65056,                0.88284,              0.0070583,              0.0070583,              0.0070583
                    210,                0.61521,                0.58351,                 1.0272,                0.79076,                0.78359,                0.84021,                0.76857,                0.45889,                0.65085,                0.88261,              0.0070441,              0.0070441,              0.0070441
                    211,                0.61228,                0.58299,                 1.0259,                0.79018,                0.78342,                0.84003,                0.76868,                0.45902,                0.65104,                0.88258,                0.00703,                0.00703,                0.00703
                    212,                0.60958,                0.57146,                 1.0256,                0.78987,                0.78323,                0.84033,                0.76883,                  0.459,                0.65096,                0.88247,              0.0070159,              0.0070159,              0.0070159
                    213,                 0.6033,                0.56418,                 1.0248,                0.79023,                0.78356,                0.84025,                0.76883,                0.45901,                0.65101,                0.88248,              0.0070017,              0.0070017,              0.0070017
                    214,                0.60303,                0.58016,                 1.0248,                0.79397,                 0.7829,                0.84011,                0.76902,                0.45868,                0.65125,                0.88229,              0.0069876,              0.0069876,              0.0069876
                    215,                0.61022,                0.57055,                 1.0271,                0.78792,                0.78417,                0.84025,                0.76944,                 0.4583,                 0.6508,                0.88198,              0.0069734,              0.0069734,              0.0069734
                    216,                0.60001,                0.57488,                 1.0194,                0.78841,                0.78406,                0.84031,                0.76972,                0.45776,                0.65111,                0.88164,              0.0069593,              0.0069593,              0.0069593
                    217,                0.60188,                0.56312,                 1.0208,                0.78948,                0.78377,                0.84042,                0.77023,                0.45807,                0.65124,                0.88187,              0.0069451,              0.0069451,              0.0069451
                    218,                0.59603,                0.57285,                 1.0161,                0.78847,                0.78449,                0.84055,                0.77035,                 0.4582,                0.65157,                0.88195,               0.006931,               0.006931,               0.006931
                    219,                0.60252,                0.57383,                 1.0196,                0.78935,                0.78521,                0.84069,                0.77106,                0.45843,                0.65135,                0.88197,              0.0069169,              0.0069169,              0.0069169
                    220,                0.59636,                0.56886,                 1.0212,                0.78877,                0.78618,                0.84081,                0.77077,                0.45797,                0.65172,                0.88173,              0.0069027,              0.0069027,              0.0069027
                    221,                0.60537,                0.55904,                 1.0212,                0.79205,                0.78344,                0.84092,                0.77139,                0.45774,                 0.6511,                0.88151,              0.0068886,              0.0068886,              0.0068886
                    222,                0.60533,                0.56708,                 1.0196,                 0.7898,                0.78626,                0.84108,                0.77108,                0.45786,                 0.6508,                0.88161,              0.0068744,              0.0068744,              0.0068744
                    223,                0.60499,                0.57085,                 1.0212,                0.79531,                0.78255,                0.84073,                0.77083,                0.45794,                0.65011,                0.88172,              0.0068603,              0.0068603,              0.0068603
                    224,                0.59161,                 0.5489,                 1.0122,                0.79554,                0.78222,                0.84031,                0.77042,                0.45809,                0.64983,                0.88173,              0.0068461,              0.0068461,              0.0068461
                    225,                  0.595,                0.55779,                 1.0177,                0.79526,                0.78228,                0.84028,                 0.7696,                0.45807,                0.65011,                0.88166,               0.006832,               0.006832,               0.006832
                    226,                0.60216,                0.56922,                 1.0199,                0.79487,                 0.7828,                0.84039,                0.76995,                0.45765,                0.64996,                0.88151,              0.0068179,              0.0068179,              0.0068179
                    227,                0.60213,                 0.5608,                 1.0223,                0.79611,                0.78226,                 0.8407,                0.77042,                0.45773,                0.64949,                0.88146,              0.0068037,              0.0068037,              0.0068037
                    228,                0.59624,                0.55519,                  1.017,                0.79362,                0.78623,                0.84081,                0.77048,                0.45794,                0.64971,                0.88163,              0.0067896,              0.0067896,              0.0067896
                    229,                0.60077,                0.56002,                 1.0144,                0.79629,                0.78392,                0.84059,                0.77018,                0.45809,                0.64929,                0.88167,              0.0067754,              0.0067754,              0.0067754
                    230,                0.59614,                0.55737,                  1.016,                0.78989,                0.78832,                0.84065,                0.77008,                  0.458,                 0.6489,                0.88158,              0.0067613,              0.0067613,              0.0067613
                    231,                0.59237,                0.56079,                 1.0138,                0.78964,                0.78832,                0.84062,                0.77008,                0.45777,                0.64907,                0.88146,              0.0067471,              0.0067471,              0.0067471
                    232,                0.59143,                0.54733,                 1.0151,                0.79223,                0.78778,                0.84058,                0.77045,                0.45789,                0.64855,                0.88139,               0.006733,               0.006733,               0.006733
                    233,                0.59649,                0.55086,                 1.0163,                0.79337,                0.78828,                0.84051,                0.77037,                0.45752,                0.64852,                0.88117,              0.0067189,              0.0067189,              0.0067189
                    234,                0.59247,                0.54809,                 1.0173,                0.79361,                0.78817,                0.84053,                 0.7699,                0.45758,                0.64858,                0.88091,              0.0067047,              0.0067047,              0.0067047
                    235,                0.60018,                 0.5548,                 1.0129,                0.79259,                0.78778,                0.84055,                 0.7697,                0.45726,                0.64825,                0.88079,              0.0066906,              0.0066906,              0.0066906
                    236,                0.59811,                0.55311,                 1.0176,                 0.7939,                0.78799,                0.84032,                0.76949,                0.45721,                0.64831,                0.88062,              0.0066764,              0.0066764,              0.0066764
                    237,                0.59588,                0.55319,                 1.0149,                0.79209,                0.78962,                0.83992,                0.76829,                0.45719,                0.64789,                0.88053,              0.0066623,              0.0066623,              0.0066623
                    238,                0.59292,                0.54848,                 1.0132,                0.79155,                0.78962,                 0.8398,                0.76815,                0.45692,                0.64829,                0.88035,              0.0066481,              0.0066481,              0.0066481
                    239,                0.59386,                0.55227,                 1.0121,                0.79016,                0.78962,                0.83953,                0.76774,                0.45666,                0.64837,                0.88009,               0.006634,               0.006634,               0.006634
                    240,                0.58489,                0.54722,                  1.008,                0.79574,                0.78646,                0.83961,                0.76801,                0.45656,                0.64821,                0.87989,              0.0066199,              0.0066199,              0.0066199
                    241,                0.59134,                  0.538,                 1.0171,                0.78505,                0.79188,                0.83961,                0.76868,                0.45641,                0.64783,                0.87977,              0.0066057,              0.0066057,              0.0066057
                    242,                0.59176,                0.54638,                 1.0183,                 0.7809,                0.79286,                0.83943,                0.76807,                 0.4565,                0.64814,                0.87969,              0.0065916,              0.0065916,              0.0065916
                    243,                0.58791,                0.54201,                 1.0099,                 0.7816,                0.79135,                0.83963,                0.76796,                0.45626,                 0.6481,                0.87947,              0.0065774,              0.0065774,              0.0065774
                    244,                0.59366,                0.55036,                 1.0153,                0.78146,                0.79253,                0.83971,                0.76829,                0.45605,                0.64821,                0.87916,              0.0065633,              0.0065633,              0.0065633
                    245,                 0.5843,                0.55138,                 1.0093,                0.77997,                0.79549,                0.83981,                0.76828,                0.45575,                 0.6483,                0.87901,              0.0065491,              0.0065491,              0.0065491
                    246,                0.58774,                0.54387,                 1.0087,                 0.7794,                0.79587,                0.83981,                0.76841,                0.45538,                0.64801,                0.87865,               0.006535,               0.006535,               0.006535
                    247,                0.58646,                0.53984,                 1.0116,                0.78062,                0.79486,                0.83987,                0.76856,                0.45493,                0.64831,                0.87825,              0.0065209,              0.0065209,              0.0065209
                    248,                0.59166,                0.55012,                 1.0117,                0.78472,                0.79354,                 0.8399,                 0.7689,                0.45451,                0.64832,                0.87805,              0.0065067,              0.0065067,              0.0065067
                    249,                0.58226,                0.54328,                 1.0103,                0.78189,                 0.7947,                0.84017,                0.76863,                0.45497,                0.64842,                0.87823,              0.0064926,              0.0064926,              0.0064926
                    250,                 0.5894,                0.53849,                 1.0087,                0.77852,                0.80327,                0.84022,                0.76914,                0.45459,                0.64879,                0.87789,              0.0064784,              0.0064784,              0.0064784
                    251,                0.58899,                0.54165,                 1.0073,                0.77824,                0.80191,                0.84021,                0.76954,                0.45438,                0.64831,                0.87754,              0.0064643,              0.0064643,              0.0064643
                    252,                0.58674,                0.54203,                 1.0121,                0.77769,                 0.8058,                0.84022,                0.76903,                0.45428,                0.64821,                0.87745,              0.0064501,              0.0064501,              0.0064501
                    253,                0.59046,                0.53764,                 1.0104,                 0.7769,                0.80636,                0.84008,                 0.7695,                0.45396,                0.64779,                0.87703,               0.006436,               0.006436,               0.006436
                    254,                0.58926,                0.53768,                 1.0104,                0.77062,                0.81109,                0.84036,                 0.7699,                 0.4539,                 0.6485,                 0.8769,              0.0064219,              0.0064219,              0.0064219
                    255,                0.58257,                0.53752,                 1.0072,                0.77142,                  0.813,                 0.8403,                0.76995,                0.45361,                0.64809,                0.87666,              0.0064077,              0.0064077,              0.0064077
                    256,                0.58726,                0.53038,                 1.0096,                0.77068,                0.81334,                0.84004,                 0.7699,                0.45327,                0.64795,                0.87644,              0.0063936,              0.0063936,              0.0063936
                    257,                0.58772,                0.53946,                 1.0114,                0.77057,                0.81442,                0.84014,                0.77024,                 0.4528,                0.64809,                0.87621,              0.0063794,              0.0063794,              0.0063794
                    258,                0.58582,                0.53577,                 1.0083,                0.77356,                0.81154,                0.83996,                0.76976,                0.45282,                0.64842,                0.87609,              0.0063653,              0.0063653,              0.0063653
                    259,                0.58818,                0.54785,                 1.0089,                0.77587,                0.80788,                0.83976,                0.77007,                0.45302,                0.64836,                0.87605,              0.0063511,              0.0063511,              0.0063511
                    260,                0.58619,                0.54539,                 1.0085,                0.77514,                0.81072,                0.84001,                0.77002,                0.45266,                0.64875,                0.87572,               0.006337,               0.006337,               0.006337
                    261,                0.58365,                 0.5357,                 1.0058,                0.77362,                 0.8115,                 0.8399,                0.77013,                0.45219,                0.64875,                0.87543,              0.0063229,              0.0063229,              0.0063229
                    262,                0.57874,                0.52317,                 1.0076,                0.77349,                0.81204,                0.83961,                0.77041,                0.45242,                0.64901,                0.87542,              0.0063087,              0.0063087,              0.0063087
                    263,                0.57309,                0.51951,                  1.005,                0.77366,                0.81179,                0.83974,                0.77039,                0.45238,                0.64876,                0.87537,              0.0062946,              0.0062946,              0.0062946
                    264,                0.58362,                0.54436,                 1.0061,                0.77287,                0.81301,                0.83994,                0.76963,                0.45239,                0.64874,                0.87537,              0.0062804,              0.0062804,              0.0062804
                    265,                0.58977,                0.53228,                 1.0075,                0.77402,                0.81196,                0.83994,                0.77014,                0.45248,                0.64931,                0.87518,              0.0062663,              0.0062663,              0.0062663
                    266,                 0.5854,                0.53362,                 1.0063,                0.77415,                0.81063,                0.83982,                0.76969,                0.45249,                0.64956,                0.87521,              0.0062521,              0.0062521,              0.0062521
                    267,                0.57922,                 0.5249,                 1.0033,                0.77432,                0.80969,                0.83979,                0.76986,                0.45241,                0.64964,                0.87491,               0.006238,               0.006238,               0.006238
                    268,                0.58402,                0.52459,                  1.003,                0.77465,                0.81123,                0.83971,                 0.7697,                0.45213,                 0.6498,                0.87475,              0.0062239,              0.0062239,              0.0062239
                    269,                0.58427,                 0.5297,                 1.0043,                0.77467,                 0.8111,                 0.8397,                0.76955,                0.45209,                0.64974,                 0.8746,              0.0062097,              0.0062097,              0.0062097
                    270,                0.57609,                0.52706,                0.99916,                0.77576,                 0.8127,                0.83974,                0.76955,                0.45156,                0.65006,                0.87447,              0.0061956,              0.0061956,              0.0061956
                    271,                0.56906,                0.52369,                 1.0047,                0.77703,                0.80805,                0.83941,                0.76964,                0.45107,                0.65059,                0.87417,              0.0061814,              0.0061814,              0.0061814
                    272,                0.57482,                0.52725,                 1.0044,                0.77676,                0.80725,                0.83938,                 0.7707,                0.45084,                0.65068,                0.87394,              0.0061673,              0.0061673,              0.0061673
