                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    137,                0.59576,                0.67978,                 1.0977,                0.80828,                0.80942,                0.86702,                0.79692,                0.43649,                0.60082,                0.93641,              0.0080766,              0.0080766,              0.0080766
                    138,                0.59146,                0.68491,                 1.1014,                0.80539,                0.81497,                 0.8669,                0.79809,                0.43661,                0.60132,                0.93649,              0.0080624,              0.0080624,              0.0080624
                    139,                0.58562,                0.68046,                 1.0918,                0.80147,                0.81256,                 0.8671,                0.79746,                0.43669,                0.59772,                0.93665,              0.0080483,              0.0080483,              0.0080483
                    140,                0.58206,                0.66995,                 1.0956,                0.80263,                0.80968,                0.86617,                0.79732,                0.43702,                0.59642,                0.93687,              0.0080341,              0.0080341,              0.0080341
                    141,                0.58828,                0.67165,                 1.1003,                 0.7845,                0.82695,                0.86626,                0.79791,                0.43638,                 0.5966,                0.93625,                0.00802,                0.00802,                0.00802
                    142,                0.59026,                0.66562,                  1.097,                0.79167,                0.82644,                0.86733,                0.79701,                0.43597,                0.59484,                0.93629,              0.0080059,              0.0080059,              0.0080059
                    143,                0.58646,                0.67061,                 1.0932,                0.80203,                0.81722,                  0.868,                0.79879,                0.43538,                0.59348,                0.93583,              0.0079917,              0.0079917,              0.0079917
                    144,                0.58932,                0.67061,                 1.1023,                0.80837,                0.80961,                0.86839,                0.79957,                0.43514,                0.59455,                0.93545,              0.0079776,              0.0079776,              0.0079776
                    145,                 0.5903,                0.66556,                 1.1022,                0.80938,                0.81046,                0.86844,                0.79925,                0.43556,                0.59534,                0.93524,              0.0079634,              0.0079634,              0.0079634
                    146,                0.58243,                0.66979,                 1.0947,                0.80593,                0.81908,                 0.8688,                0.80059,                 0.4353,                0.59296,                0.93497,              0.0079493,              0.0079493,              0.0079493
                    147,                0.58782,                0.66822,                 1.0945,                 0.8025,                0.81908,                0.86869,                0.80083,                0.43475,                0.59187,                0.93459,              0.0079351,              0.0079351,              0.0079351
                    148,                0.59369,                0.65925,                 1.0942,                0.79849,                0.82136,                0.86848,                0.80161,                0.43434,                0.59406,                0.93432,               0.007921,               0.007921,               0.007921
                    149,                0.58713,                0.65822,                 1.0892,                0.79919,                0.81724,                0.86867,                0.80197,                 0.4341,                0.59204,                0.93411,              0.0079069,              0.0079069,              0.0079069
                    150,                0.58411,                0.65614,                 1.0897,                0.80093,                0.81516,                0.86825,                 0.8017,                0.43354,                0.59172,                0.93421,              0.0078927,              0.0078927,              0.0078927
                    151,                 0.5815,                0.66592,                 1.0907,                0.80079,                0.81773,                0.86838,                0.80151,                0.43315,                0.59148,                0.93395,              0.0078786,              0.0078786,              0.0078786
                    152,                0.59569,                0.66648,                 1.0972,                0.80106,                0.81687,                0.86784,                0.80142,                0.43296,                0.59146,                0.93349,              0.0078644,              0.0078644,              0.0078644
                    153,                0.57894,                0.65631,                 1.0941,                 0.8117,                0.79689,                0.86745,                0.80171,                0.43288,                 0.5912,                0.93333,              0.0078503,              0.0078503,              0.0078503
                    154,                0.58511,                0.64971,                 1.0835,                0.81315,                0.79783,                0.86863,                0.80211,                0.43229,                 0.5907,                0.93283,              0.0078361,              0.0078361,              0.0078361
                    155,                0.58364,                0.65719,                 1.0998,                0.82273,                0.78977,                0.86881,                0.80339,                0.43196,                0.59035,                0.93257,               0.007822,               0.007822,               0.007822
                    156,                0.58158,                 0.6522,                 1.0906,                0.82283,                0.78988,                0.86904,                0.80406,                0.43145,                0.59105,                0.93237,              0.0078079,              0.0078079,              0.0078079
                    157,                0.57262,                0.64831,                 1.0882,                0.82166,                0.79161,                0.86972,                0.80357,                0.43053,                 0.5918,                0.93181,              0.0077937,              0.0077937,              0.0077937
                    158,                0.58932,                0.64286,                 1.0894,                0.82238,                0.79096,                0.86909,                0.80234,                0.42999,                0.59237,                0.93129,              0.0077796,              0.0077796,              0.0077796
                    159,                0.58532,                0.65057,                 1.0861,                0.81215,                0.80452,                0.86977,                0.80277,                0.43028,                0.59239,                0.93119,              0.0077654,              0.0077654,              0.0077654
                    160,                0.57283,                 0.6389,                 1.0844,                0.81284,                0.80442,                0.86897,                0.80203,                0.43021,                0.59214,                0.93109,              0.0077513,              0.0077513,              0.0077513
                    161,                0.57748,                 0.6458,                 1.0889,                0.81204,                0.80323,                0.86852,                0.80199,                0.43021,                0.59137,                0.93092,              0.0077371,              0.0077371,              0.0077371
                    162,                0.57945,                0.64353,                  1.089,                0.81278,                0.80258,                0.86858,                0.80282,                0.43046,                0.59142,                0.93085,               0.007723,               0.007723,               0.007723
                    163,                0.58458,                0.65165,                 1.0909,                0.81114,                0.80545,                 0.8678,                0.80149,                0.43012,                0.59036,                0.93072,              0.0077089,              0.0077089,              0.0077089
                    164,                0.57707,                0.65036,                 1.0885,                0.82911,                0.79302,                0.86748,                0.80109,                0.43036,                0.59056,                0.93075,              0.0076947,              0.0076947,              0.0076947
                    165,                0.58136,                 0.6505,                 1.0924,                0.80318,                0.81243,                0.86737,                0.79922,                0.43041,                0.58996,                0.93101,              0.0076806,              0.0076806,              0.0076806
                    166,                0.57386,                0.63526,                 1.0869,                0.80201,                0.81605,                0.86794,                0.80105,                0.43049,                0.58908,                0.93094,              0.0076664,              0.0076664,              0.0076664
                    167,                0.58136,                0.63759,                 1.0824,                0.80106,                0.81902,                0.86771,                0.80123,                0.43058,                0.58837,                0.93089,              0.0076523,              0.0076523,              0.0076523
                    168,                0.57429,                0.64275,                 1.0858,                0.80123,                0.81709,                0.86776,                0.80187,                0.43051,                0.58659,                 0.9308,              0.0076381,              0.0076381,              0.0076381
                    169,                0.57112,                0.62914,                 1.0797,                0.80423,                0.81463,                0.86845,                0.80297,                0.43063,                0.58578,                0.93067,               0.007624,               0.007624,               0.007624
                    170,                0.57555,                0.63961,                 1.0883,                0.81806,                0.80464,                0.86789,                0.80076,                0.43079,                0.58584,                0.93078,              0.0076099,              0.0076099,              0.0076099
                    171,                0.58175,                0.64148,                  1.082,                0.82232,                0.80215,                 0.8686,                0.80134,                0.43078,                0.58547,                0.93069,              0.0075957,              0.0075957,              0.0075957
                    172,                0.57739,                 0.6325,                 1.0826,                0.82138,                0.80269,                0.86848,                0.80118,                0.43077,                0.58494,                0.93071,              0.0075816,              0.0075816,              0.0075816
                    173,                0.56936,                0.62695,                 1.0794,                0.80636,                0.81471,                0.86901,                0.80174,                0.43088,                0.58478,                0.93064,              0.0075674,              0.0075674,              0.0075674
                    174,                0.56971,                0.63055,                 1.0798,                0.80318,                0.81791,                0.86875,                0.80138,                0.43065,                0.58402,                0.93075,              0.0075533,              0.0075533,              0.0075533
                    175,                0.57417,                0.63152,                  1.085,                0.80325,                0.81833,                0.86953,                0.80372,                0.43067,                0.58285,                0.93078,              0.0075391,              0.0075391,              0.0075391
                    176,                0.57753,                0.62778,                 1.0787,                0.80819,                0.81288,                0.86959,                0.80407,                0.43064,                0.58311,                0.93063,               0.007525,               0.007525,               0.007525
                    177,                0.57234,                0.62517,                 1.0833,                0.79454,                0.82937,                 0.8693,                0.80335,                 0.4308,                0.58236,                0.93078,              0.0075109,              0.0075109,              0.0075109
                    178,                 0.5737,                0.63069,                 1.0796,                0.79389,                0.83037,                0.86959,                0.80371,                0.43074,                0.58244,                 0.9307,              0.0074967,              0.0074967,              0.0074967
                    179,                  0.571,                 0.6302,                 1.0858,                0.79427,                0.82992,                0.87032,                0.80477,                0.43064,                  0.582,                0.93063,              0.0074826,              0.0074826,              0.0074826
                    180,                0.56994,                0.62208,                 1.0787,                 0.7964,                0.82965,                0.87073,                0.80497,                0.43049,                 0.5818,                0.93061,              0.0074684,              0.0074684,              0.0074684
                    181,                0.57244,                0.61426,                 1.0782,                0.79864,                0.82864,                0.86995,                0.80368,                0.43058,                0.58119,                 0.9306,              0.0074543,              0.0074543,              0.0074543
                    182,                0.56569,                0.63119,                 1.0818,                0.80456,                0.81871,                0.86908,                0.80236,                0.43052,                0.58121,                0.93057,              0.0074401,              0.0074401,              0.0074401
                    183,                 0.5686,                0.62403,                 1.0714,                0.80426,                0.82074,                0.86937,                0.80242,                0.43069,                0.58106,                0.93064,               0.007426,               0.007426,               0.007426
                    184,                0.56485,                0.62858,                 1.0776,                 0.8033,                0.82201,                0.86922,                0.80228,                0.43068,                0.58143,                0.93059,              0.0074119,              0.0074119,              0.0074119
                    185,                0.57102,                0.62377,                 1.0782,                0.80416,                0.82193,                0.86952,                  0.804,                0.43071,                0.58106,                0.93055,              0.0073977,              0.0073977,              0.0073977
                    186,                0.56862,                0.62504,                 1.0769,                0.80483,                0.82102,                0.86914,                0.80412,                0.43077,                0.58178,                0.93046,              0.0073836,              0.0073836,              0.0073836
                    187,                0.56617,                 0.6205,                 1.0775,                0.80538,                0.82012,                0.86914,                 0.8021,                0.43058,                0.58147,                0.93053,              0.0073694,              0.0073694,              0.0073694
                    188,                0.56322,                0.61193,                 1.0731,                0.80526,                0.82018,                0.86937,                0.80323,                0.43057,                0.58109,                0.93046,              0.0073553,              0.0073553,              0.0073553
                    189,                0.56861,                0.61338,                 1.0823,                0.80504,                0.81947,                0.86932,                0.80309,                0.43044,                0.58109,                0.93045,              0.0073411,              0.0073411,              0.0073411
                    190,                0.56029,                0.60259,                 1.0735,                0.80562,                0.81998,                0.86942,                0.80231,                0.43043,                0.58121,                0.93033,               0.007327,               0.007327,               0.007327
                    191,                0.56276,                0.61338,                 1.0751,                0.80632,                 0.8202,                0.86933,                0.80209,                 0.4303,                0.58145,                0.93018,              0.0073129,              0.0073129,              0.0073129
                    192,                0.56484,                0.61477,                 1.0717,                0.80587,                0.82247,                0.86938,                0.80231,                0.43003,                0.58097,                0.92991,              0.0072987,              0.0072987,              0.0072987
                    193,                0.56655,                0.62185,                 1.0769,                0.80564,                0.82182,                0.86967,                0.80258,                0.43008,                0.58063,                0.92983,              0.0072846,              0.0072846,              0.0072846
                    194,                0.57391,                0.60476,                 1.0766,                0.80573,                0.82182,                0.86925,                0.80268,                0.43008,                0.58036,                0.92974,              0.0072704,              0.0072704,              0.0072704
                    195,                0.56229,                 0.6087,                 1.0715,                0.80555,                0.82182,                0.86867,                0.80278,                0.43008,                 0.5804,                0.92975,              0.0072563,              0.0072563,              0.0072563
                    196,                0.56628,                0.61993,                 1.0764,                0.80607,                0.82182,                0.86838,                0.80367,                0.43002,                 0.5798,                0.92961,              0.0072421,              0.0072421,              0.0072421
                    197,                0.56772,                0.60628,                 1.0736,                0.80681,                0.82063,                0.86805,                0.80312,                0.42977,                0.57968,                0.92951,               0.007228,               0.007228,               0.007228
                    198,                0.56159,                 0.5968,                 1.0745,                0.80903,                0.82063,                0.86758,                 0.8032,                0.42979,                0.57924,                0.92958,              0.0072139,              0.0072139,              0.0072139
                    199,                0.56548,                0.60626,                 1.0701,                0.80792,                0.82136,                0.86861,                0.80354,                0.42971,                0.57917,                 0.9295,              0.0071997,              0.0071997,              0.0071997
                    200,                 0.5555,                0.59855,                 1.0683,                0.80875,                0.82182,                0.86872,                0.80339,                0.42956,                0.57886,                 0.9297,              0.0071856,              0.0071856,              0.0071856
                    201,                0.55792,                0.60527,                   1.07,                0.81022,                0.82247,                0.86829,                0.80325,                0.42933,                0.57851,                 0.9295,              0.0071714,              0.0071714,              0.0071714
                    202,                0.56303,                0.60184,                 1.0704,                0.81156,                0.82139,                0.86842,                 0.8033,                0.42928,                0.57853,                0.92948,              0.0071573,              0.0071573,              0.0071573
                    203,                0.56767,                0.60801,                 1.0738,                0.81016,                0.82101,                0.86849,                0.80359,                0.42952,                0.57816,                0.92959,              0.0071431,              0.0071431,              0.0071431
                    204,                0.56038,                0.60638,                 1.0683,                0.80995,                0.82252,                0.86842,                0.80354,                0.42941,                0.57801,                0.92943,               0.007129,               0.007129,               0.007129
                    205,                0.56619,                0.58632,                 1.0748,                0.80846,                0.82269,                0.86792,                0.80286,                0.42946,                0.57819,                0.92949,              0.0071149,              0.0071149,              0.0071149
                    206,                0.56256,                0.60523,                 1.0762,                0.81494,                0.81356,                 0.8678,                  0.803,                0.42941,                0.57824,                0.92948,              0.0071007,              0.0071007,              0.0071007
                    207,                 0.5592,                0.60206,                 1.0701,                0.81473,                 0.8136,                 0.8682,                0.80332,                0.42931,                0.57783,                0.92947,              0.0070866,              0.0070866,              0.0070866
                    208,                0.55958,                0.58535,                 1.0726,                0.81465,                0.81324,                0.86798,                 0.8032,                0.42927,                 0.5781,                0.92944,              0.0070724,              0.0070724,              0.0070724
                    209,                0.57041,                0.59724,                 1.0763,                0.81451,                0.81295,                0.86798,                0.80266,                0.42931,                0.57769,                0.92946,              0.0070583,              0.0070583,              0.0070583
                    210,                0.56476,                0.60231,                 1.0693,                0.81542,                0.81294,                0.86875,                0.80359,                0.42913,                0.57788,                0.92937,              0.0070441,              0.0070441,              0.0070441
                    211,                0.56283,                0.59586,                  1.068,                0.81378,                0.81371,                0.86938,                0.80439,                0.42923,                0.57824,                0.92936,                0.00703,                0.00703,                0.00703
                    212,                0.55963,                0.58776,                 1.0655,                0.81459,                0.81533,                0.86882,                0.80368,                0.42931,                0.57884,                0.92942,              0.0070159,              0.0070159,              0.0070159
                    213,                0.56155,                 0.5875,                 1.0772,                0.81109,                0.81817,                0.86883,                0.80371,                0.42906,                0.57924,                0.92933,              0.0070017,              0.0070017,              0.0070017
                    214,                0.55968,                0.59342,                 1.0699,                0.81099,                0.81868,                0.86875,                0.80398,                0.42907,                0.58012,                0.92936,              0.0069876,              0.0069876,              0.0069876
                    215,                0.56854,                0.58921,                 1.0724,                0.81049,                0.81869,                0.86865,                0.80387,                0.42909,                0.58059,                0.92921,              0.0069734,              0.0069734,              0.0069734
                    216,                0.55397,                0.58871,                 1.0641,                0.80915,                0.81782,                0.86834,                 0.8034,                0.42909,                0.58153,                0.92916,              0.0069593,              0.0069593,              0.0069593
                    217,                0.55738,                0.58283,                  1.069,                0.80778,                0.82158,                0.86858,                0.80391,                0.42912,                0.58155,                  0.929,              0.0069451,              0.0069451,              0.0069451
                    218,                0.55293,                0.58756,                 1.0639,                0.80826,                0.82063,                0.86858,                0.80381,                0.42891,                  0.581,                0.92901,               0.006931,               0.006931,               0.006931
                    219,                0.55616,                0.59367,                 1.0606,                  0.808,                0.82063,                0.86871,                0.80419,                0.42895,                0.58064,                  0.929,              0.0069169,              0.0069169,              0.0069169
                    220,                0.55097,                0.58736,                 1.0661,                0.80828,                0.82063,                0.86872,                 0.8041,                0.42893,                0.58049,                0.92886,              0.0069027,              0.0069027,              0.0069027
                    221,                0.56017,                0.58281,                 1.0655,                0.80865,                0.82063,                0.86886,                0.80397,                0.42873,                0.58064,                0.92865,              0.0068886,              0.0068886,              0.0068886
                    222,                 0.5586,                0.58044,                 1.0594,                0.80845,                0.82182,                0.86885,                0.80395,                 0.4289,                0.58063,                0.92858,              0.0068744,              0.0068744,              0.0068744
                    223,                0.55925,                0.58517,                 1.0692,                0.80954,                0.82182,                0.86933,                0.80439,                0.42891,                0.58032,                 0.9286,              0.0068603,              0.0068603,              0.0068603
                    224,                0.54646,                0.56449,                 1.0634,                0.81007,                0.81727,                0.86939,                0.80428,                0.42888,                0.58028,                0.92864,              0.0068461,              0.0068461,              0.0068461
                    225,                0.54794,                0.57084,                 1.0623,                 0.8105,                0.81589,                0.86992,                0.80519,                 0.4287,                0.58041,                 0.9285,               0.006832,               0.006832,               0.006832
                    226,                0.55434,                0.58682,                 1.0633,                0.81262,                0.81221,                0.86923,                 0.8045,                0.42893,                0.58014,                0.92846,              0.0068179,              0.0068179,              0.0068179
                    227,                0.55402,                0.57755,                 1.0647,                0.81249,                 0.8126,                0.86879,                0.80409,                0.42878,                 0.5802,                0.92837,              0.0068037,              0.0068037,              0.0068037
                    228,                0.55145,                0.57731,                 1.0627,                0.81148,                0.81644,                0.86802,                0.80338,                0.42872,                0.58025,                0.92829,              0.0067896,              0.0067896,              0.0067896
                    229,                 0.5558,                0.57006,                 1.0595,                 0.8114,                0.81838,                0.86781,                0.80318,                0.42879,                0.58057,                0.92816,              0.0067754,              0.0067754,              0.0067754
                    230,                0.55667,                0.56981,                 1.0697,                 0.8115,                0.82003,                0.86742,                0.80313,                0.42884,                0.58053,                0.92823,              0.0067613,              0.0067613,              0.0067613
                    231,                0.54971,                0.57574,                  1.059,                0.81055,                0.82058,                0.86745,                0.80324,                0.42903,                0.58094,                0.92826,              0.0067471,              0.0067471,              0.0067471
                    232,                0.54935,                0.57303,                 1.0663,                0.81063,                0.82021,                0.86662,                0.80272,                0.42896,                 0.5816,                0.92818,               0.006733,               0.006733,               0.006733
                    233,                0.55391,                0.56968,                 1.0667,                0.81053,                0.81864,                0.86685,                0.80279,                0.42915,                0.58181,                0.92831,              0.0067189,              0.0067189,              0.0067189
                    234,                 0.5489,                0.56696,                 1.0656,                0.80943,                0.82227,                0.86699,                0.80279,                0.42917,                0.58224,                0.92836,              0.0067047,              0.0067047,              0.0067047
                    235,                0.55311,                0.57365,                 1.0582,                0.80945,                0.82236,                 0.8674,                0.80369,                0.42908,                0.58216,                0.92834,              0.0066906,              0.0066906,              0.0066906
                    236,                0.55079,                0.57073,                 1.0622,                0.80943,                0.82236,                0.86718,                0.80316,                0.42924,                0.58259,                0.92837,              0.0066764,              0.0066764,              0.0066764
                    237,                 0.5546,                 0.5731,                 1.0648,                0.80996,                0.82222,                 0.8673,                 0.8036,                0.42918,                0.58279,                0.92836,              0.0066623,              0.0066623,              0.0066623
                    238,                0.54532,                0.56791,                 1.0577,                0.80961,                0.82193,                0.86822,                0.80386,                0.42924,                0.58293,                 0.9285,              0.0066481,              0.0066481,              0.0066481
                    239,                0.55149,                0.57465,                 1.0569,                0.80976,                0.82006,                0.86851,                 0.8039,                 0.4291,                0.58261,                 0.9285,               0.006634,               0.006634,               0.006634
                    240,                0.54086,                0.55249,                 1.0539,                0.80989,                0.82046,                0.86846,                0.80391,                0.42893,                0.58289,                0.92851,              0.0066199,              0.0066199,              0.0066199
                    241,                0.54639,                0.55242,                 1.0603,                0.81011,                0.81966,                0.86838,                0.80428,                0.42897,                0.58332,                0.92851,              0.0066057,              0.0066057,              0.0066057
                    242,                0.54977,                 0.5688,                 1.0628,                0.81076,                0.81961,                0.86891,                0.80485,                0.42885,                0.58322,                0.92857,              0.0065916,              0.0065916,              0.0065916
                    243,                0.54885,                0.56202,                  1.062,                0.81081,                 0.8191,                 0.8688,                0.80484,                0.42885,                0.58364,                0.92857,              0.0065774,              0.0065774,              0.0065774
                    244,                0.54994,                0.56042,                 1.0602,                0.81114,                0.81909,                0.86815,                0.80388,                0.42883,                0.58398,                0.92847,              0.0065633,              0.0065633,              0.0065633
                    245,                0.54196,                0.56489,                 1.0586,                0.81169,                0.81968,                0.86845,                0.80446,                0.42888,                 0.5845,                0.92833,              0.0065491,              0.0065491,              0.0065491
                    246,                0.54462,                0.55384,                 1.0567,                0.81155,                0.81972,                0.86821,                0.80417,                0.42861,                0.58454,                0.92831,               0.006535,               0.006535,               0.006535
                    247,                0.54348,                0.55803,                 1.0578,                 0.8113,                0.81955,                0.86795,                0.80397,                0.42861,                0.58472,                0.92817,              0.0065209,              0.0065209,              0.0065209
                    248,                 0.5504,                0.56587,                 1.0559,                0.81168,                0.81955,                0.86837,                0.80424,                0.42852,                0.58415,                0.92818,              0.0065067,              0.0065067,              0.0065067
                    249,                0.54208,                0.55793,                 1.0595,                0.81182,                0.81896,                0.86857,                0.80418,                0.42836,                0.58457,                0.92819,              0.0064926,              0.0064926,              0.0064926
                    250,                0.54971,                0.55156,                  1.057,                0.81237,                0.81852,                 0.8689,                0.80505,                0.42848,                 0.5839,                0.92816,              0.0064784,              0.0064784,              0.0064784
                    251,                0.55089,                0.55809,                 1.0596,                0.81269,                0.81874,                0.86919,                0.80544,                0.42841,                0.58399,                0.92812,              0.0064643,              0.0064643,              0.0064643
                    252,                0.54655,                0.55104,                 1.0592,                0.81221,                0.81825,                0.86951,                0.80564,                0.42832,                0.58355,                0.92802,              0.0064501,              0.0064501,              0.0064501
                    253,                0.54209,                0.54733,                  1.055,                0.81224,                0.81879,                0.86932,                0.80511,                0.42838,                0.58331,                0.92813,               0.006436,               0.006436,               0.006436
                    254,                0.54883,                0.55592,                 1.0581,                0.81192,                0.81814,                0.86972,                0.80561,                0.42837,                0.58319,                0.92805,              0.0064219,              0.0064219,              0.0064219
                    255,                0.53822,                0.55639,                 1.0542,                0.80976,                0.81971,                0.86976,                 0.8053,                0.42831,                0.58327,                0.92811,              0.0064077,              0.0064077,              0.0064077
                    256,                0.54343,                0.55081,                 1.0519,                 0.8106,                0.81879,                0.86987,                0.80568,                0.42843,                 0.5831,                0.92814,              0.0063936,              0.0063936,              0.0063936
                    257,                0.53925,                0.54353,                 1.0561,                0.81134,                0.81868,                   0.87,                0.80593,                0.42834,                0.58325,                0.92806,              0.0063794,              0.0063794,              0.0063794
                    258,                0.54276,                0.55085,                 1.0562,                0.81127,                0.81855,                0.86983,                0.80537,                0.42827,                 0.5832,                0.92792,              0.0063653,              0.0063653,              0.0063653
                    259,                0.54399,                0.55512,                 1.0552,                0.81128,                0.82034,                0.86967,                0.80519,                0.42834,                0.58315,                0.92792,              0.0063511,              0.0063511,              0.0063511
                    260,                0.54408,                0.55818,                  1.057,                0.81183,                0.82001,                0.86954,                0.80477,                0.42815,                0.58297,                0.92779,               0.006337,               0.006337,               0.006337
                    261,                0.53816,                0.54513,                 1.0501,                0.81256,                0.81994,                 0.8697,                0.80533,                0.42814,                0.58267,                 0.9277,              0.0063229,              0.0063229,              0.0063229
                    262,                  0.539,                0.54071,                 1.0508,                0.81252,                0.82008,                0.86959,                0.80516,                0.42814,                0.58303,                0.92771,              0.0063087,              0.0063087,              0.0063087
                    263,                0.53419,                0.53714,                 1.0508,                0.81232,                0.82002,                0.86926,                0.80505,                0.42824,                0.58345,                0.92766,              0.0062946,              0.0062946,              0.0062946
                    264,                0.54578,                0.55892,                 1.0575,                 0.8119,                0.82014,                0.86918,                0.80505,                0.42811,                0.58338,                0.92756,              0.0062804,              0.0062804,              0.0062804
                    265,                0.54558,                0.54888,                 1.0562,                0.81087,                0.81939,                 0.8693,                0.80549,                0.42802,                0.58351,                 0.9275,              0.0062663,              0.0062663,              0.0062663
                    266,                0.54856,                0.54859,                 1.0585,                0.81087,                0.82023,                0.86993,                0.80638,                0.42796,                0.58329,                0.92741,              0.0062521,              0.0062521,              0.0062521
                    267,                0.54009,                0.53744,                 1.0509,                0.81126,                0.82009,                0.86982,                0.80657,                0.42783,                  0.583,                0.92737,               0.006238,               0.006238,               0.006238
                    268,                0.54397,                0.54016,                 1.0563,                 0.8118,                 0.8203,                0.86967,                0.80627,                0.42765,                0.58302,                0.92736,              0.0062239,              0.0062239,              0.0062239
                    269,                0.54393,                0.53458,                 1.0543,                0.81173,                0.81933,                 0.8695,                0.80576,                0.42771,                 0.5836,                0.92733,              0.0062097,              0.0062097,              0.0062097
                    270,                0.53761,                0.53379,                 1.0475,                0.81156,                0.81876,                0.86922,                0.80588,                0.42791,                0.58336,                0.92734,              0.0061956,              0.0061956,              0.0061956
