                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.64511,                0.63371,                 1.0503,                0.74094,                0.80854,                0.82916,                0.75847,                0.47146,                0.68297,                0.88722,              0.0078503,              0.0078503,              0.0078503
                    154,                0.65092,                0.62913,                 1.0421,                0.74082,                 0.8129,                0.82912,                0.75639,                 0.4708,                0.68234,                0.88681,              0.0078361,              0.0078361,              0.0078361
                    155,                0.64855,                0.64448,                 1.0528,                0.73429,                0.82198,                0.82777,                0.75577,                 0.4704,                0.68379,                0.88658,               0.007822,               0.007822,               0.007822
                    156,                0.64381,                0.63089,                 1.0471,                0.73433,                0.82281,                0.82726,                0.75662,                0.47024,                0.68429,                0.88661,              0.0078079,              0.0078079,              0.0078079
                    157,                0.64176,                0.62548,                 1.0467,                0.73501,                0.81936,                 0.8267,                0.75652,                0.46976,                0.68523,                0.88617,              0.0077937,              0.0077937,              0.0077937
                    158,                 0.6523,                0.63349,                 1.0465,                0.73587,                0.81951,                0.82636,                 0.7553,                0.47004,                0.68494,                0.88596,              0.0077796,              0.0077796,              0.0077796
                    159,                0.64493,                0.63929,                 1.0435,                0.73386,                0.82114,                0.82577,                0.75438,                0.46968,                0.68521,                 0.8858,              0.0077654,              0.0077654,              0.0077654
                    160,                0.63938,                0.62725,                 1.0413,                 0.7457,                0.80169,                0.82642,                0.75439,                 0.4698,                0.68521,                0.88599,              0.0077513,              0.0077513,              0.0077513
                    161,                0.64165,                0.62932,                 1.0444,                0.76289,                0.77807,                0.82691,                0.75541,                0.46956,                0.68476,                0.88576,              0.0077371,              0.0077371,              0.0077371
                    162,                0.64145,                0.62297,                 1.0441,                0.78872,                0.75801,                0.82718,                0.75666,                0.46933,                0.68487,                0.88541,               0.007723,               0.007723,               0.007723
                    163,                0.64405,                0.62629,                 1.0416,                0.78987,                0.75838,                0.82741,                0.75716,                0.46907,                0.68381,                0.88517,              0.0077089,              0.0077089,              0.0077089
                    164,                0.64645,                0.62868,                 1.0529,                0.78292,                0.76657,                0.82735,                 0.7578,                0.46851,                0.68214,                0.88491,              0.0076947,              0.0076947,              0.0076947
                    165,                0.64656,                0.63365,                 1.0466,                 0.7826,                0.76696,                0.82735,                0.75707,                 0.4685,                0.68182,                0.88505,              0.0076806,              0.0076806,              0.0076806
                    166,                0.64309,                0.61854,                 1.0456,                0.78269,                  0.768,                0.82722,                0.75754,                 0.4678,                0.68025,                0.88453,              0.0076664,              0.0076664,              0.0076664
                    167,                0.64599,                0.62707,                 1.0406,                0.78923,                0.76596,                0.82812,                0.75753,                0.46723,                0.67929,                0.88406,              0.0076523,              0.0076523,              0.0076523
                    168,                0.63426,                0.62886,                 1.0373,                0.78806,                0.76912,                0.82854,                0.75747,                0.46687,                0.67934,                0.88367,              0.0076381,              0.0076381,              0.0076381
                    169,                0.63439,                0.61593,                 1.0361,                0.78076,                0.77334,                0.82859,                0.75729,                0.46715,                0.67845,                0.88348,               0.007624,               0.007624,               0.007624
                    170,                0.63486,                 0.6166,                 1.0381,                0.74808,                 0.8051,                0.82822,                0.75714,                0.46689,                 0.6794,                 0.8831,              0.0076099,              0.0076099,              0.0076099
                    171,                0.64019,                 0.6142,                 1.0375,                0.77676,                0.77453,                0.82773,                0.75743,                 0.4668,                0.67909,                0.88293,              0.0075957,              0.0075957,              0.0075957
                    172,                0.63656,                0.60849,                 1.0384,                0.77591,                0.77508,                 0.8279,                0.75696,                 0.4666,                0.67824,                0.88253,              0.0075816,              0.0075816,              0.0075816
                    173,                0.63199,                 0.6108,                 1.0329,                0.75375,                0.79942,                0.82793,                0.75708,                0.46621,                0.67777,                0.88219,              0.0075674,              0.0075674,              0.0075674
                    174,                 0.6344,                0.61267,                 1.0383,                0.78539,                0.77062,                0.82779,                0.75733,                0.46595,                0.67772,                0.88183,              0.0075533,              0.0075533,              0.0075533
                    175,                0.63649,                0.61918,                 1.0404,                0.78781,                0.77151,                0.82767,                0.75721,                0.46586,                0.67837,                0.88178,              0.0075391,              0.0075391,              0.0075391
                    176,                0.63911,                0.60935,                 1.0332,                0.77833,                0.77671,                0.82785,                0.75786,                0.46533,                0.67832,                 0.8812,               0.007525,               0.007525,               0.007525
                    177,                0.62993,                0.60425,                 1.0333,                0.77493,                0.77837,                0.82857,                0.75822,                0.46531,                 0.6786,                0.88088,              0.0075109,              0.0075109,              0.0075109
                    178,                0.63662,                0.60696,                 1.0314,                0.79152,                0.77202,                0.82804,                0.75802,                0.46527,                0.67922,                0.88087,              0.0074967,              0.0074967,              0.0074967
                    179,                0.62947,                0.61054,                 1.0325,                0.77187,                0.78222,                0.82759,                0.75765,                0.46508,                0.67903,                0.88036,              0.0074826,              0.0074826,              0.0074826
                    180,                0.63552,                0.61303,                 1.0348,                0.78731,                0.77165,                0.82748,                0.75756,                0.46469,                0.67855,                 0.8801,              0.0074684,              0.0074684,              0.0074684
                    181,                0.63105,                0.59924,                 1.0312,                0.77264,                0.77932,                0.82748,                0.75767,                0.46464,                0.67886,                0.88006,              0.0074543,              0.0074543,              0.0074543
                    182,                0.63094,                0.60794,                 1.0324,                0.77267,                0.78032,                0.82733,                 0.7578,                0.46426,                0.67885,                0.87982,              0.0074401,              0.0074401,              0.0074401
                    183,                 0.6334,                0.60748,                 1.0311,                 0.7811,                0.77459,                 0.8266,                0.75708,                0.46387,                0.67905,                0.87946,               0.007426,               0.007426,               0.007426
                    184,                0.62741,                0.60468,                 1.0337,                0.77718,                0.77922,                 0.8265,                0.75725,                0.46362,                 0.6788,                0.87938,              0.0074119,              0.0074119,              0.0074119
                    185,                0.63056,                0.60313,                 1.0297,                0.77293,                0.78311,                0.82586,                0.75616,                0.46404,                0.67973,                0.87942,              0.0073977,              0.0073977,              0.0073977
                    186,                0.63182,                0.60329,                  1.031,                0.77385,                0.78143,                0.82591,                0.75623,                 0.4639,                0.68033,                0.87924,              0.0073836,              0.0073836,              0.0073836
                    187,                0.62452,                0.59788,                 1.0291,                0.76668,                0.79251,                0.82565,                0.75599,                0.46387,                0.67854,                 0.8791,              0.0073694,              0.0073694,              0.0073694
                    188,                0.62931,                0.59988,                 1.0311,                0.76464,                0.79626,                0.82593,                0.75673,                0.46375,                0.67765,                0.87892,              0.0073553,              0.0073553,              0.0073553
                    189,                 0.6321,                0.58884,                  1.034,                0.76372,                 0.7954,                0.82572,                0.75676,                 0.4634,                0.67784,                0.87877,              0.0073411,              0.0073411,              0.0073411
                    190,                0.62416,                0.58902,                 1.0265,                0.77059,                0.78536,                0.82604,                0.75716,                0.46319,                 0.6779,                0.87824,               0.007327,               0.007327,               0.007327
                    191,                0.62453,                0.59154,                 1.0282,                0.77081,                0.78517,                0.82626,                0.75778,                0.46273,                0.67812,                0.87792,              0.0073129,              0.0073129,              0.0073129
                    192,                0.62404,                0.60016,                 1.0231,                0.77201,                0.78517,                0.82616,                 0.7577,                0.46286,                0.67773,                0.87791,              0.0072987,              0.0072987,              0.0072987
                    193,                0.62162,                0.60015,                 1.0239,                0.76873,                0.78983,                0.82507,                 0.7563,                 0.4627,                0.67808,                0.87764,              0.0072846,              0.0072846,              0.0072846
                    194,                0.62782,                0.58625,                 1.0256,                0.76986,                0.79108,                0.82457,                0.75573,                0.46283,                0.67776,                0.87769,              0.0072704,              0.0072704,              0.0072704
                    195,                0.62008,                 0.5961,                 1.0232,                0.77019,                0.79146,                0.82464,                0.75573,                0.46268,                0.67743,                0.87755,              0.0072563,              0.0072563,              0.0072563
                    196,                0.62109,                0.59213,                 1.0258,                0.77011,                0.79101,                0.82453,                  0.756,                0.46246,                0.67757,                0.87735,              0.0072421,              0.0072421,              0.0072421
                    197,                0.62116,                0.58567,                 1.0233,                0.77017,                0.79222,                0.82456,                0.75592,                0.46267,                0.67729,                0.87742,               0.007228,               0.007228,               0.007228
                    198,                0.62086,                0.58767,                 1.0256,                0.76851,                0.79126,                0.82462,                0.75572,                0.46225,                0.67677,                0.87714,              0.0072139,              0.0072139,              0.0072139
