                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    314,                0.57809,                0.51526,                 1.0106,                0.75884,                0.82122,                0.85162,                0.78685,                0.44494,                0.65183,                0.87695,              0.0055733,              0.0055733,              0.0055733
                    315,                0.57452,                0.51424,                 1.0048,                0.81633,                0.76366,                0.85163,                0.78644,                0.44482,                0.65147,                0.87685,              0.0055591,              0.0055591,              0.0055591
                    316,                0.57553,                0.51888,                 1.0082,                0.81738,                0.76347,                0.85214,                0.78716,                0.44484,                0.65189,                0.87676,               0.005545,               0.005545,               0.005545
                    317,                0.57218,                 0.5103,                 1.0048,                0.81805,                0.76384,                0.85188,                0.78736,                 0.4449,                 0.6525,                 0.8766,              0.0055309,              0.0055309,              0.0055309
                    318,                0.57403,                 0.5171,                 1.0047,                0.81854,                0.76402,                0.85211,                0.78771,                0.44522,                0.65252,                0.87648,              0.0055167,              0.0055167,              0.0055167
                    319,                0.57347,                0.51143,                 1.0018,                0.82028,                0.76396,                  0.852,                0.78744,                0.44529,                 0.6526,                0.87647,              0.0055026,              0.0055026,              0.0055026
                    320,                0.57474,                0.51307,                 1.0049,                0.81951,                0.76438,                0.85221,                0.78769,                0.44515,                0.65303,                0.87636,              0.0054884,              0.0054884,              0.0054884
                    321,                0.57288,                0.51554,                 1.0058,                0.81973,                0.76501,                0.85217,                0.78782,                0.44494,                0.65352,                0.87627,              0.0054743,              0.0054743,              0.0054743
                    322,                0.57506,                0.50594,                 1.0031,                0.81687,                0.76712,                 0.8518,                0.78715,                0.44526,                0.65296,                0.87629,              0.0054601,              0.0054601,              0.0054601
                    323,                0.57022,                 0.5131,                 1.0068,                 0.8195,                0.76649,                0.85204,                0.78733,                0.44511,                0.65334,                0.87608,               0.005446,               0.005446,               0.005446
                    324,                0.56904,                0.50968,                0.99973,                 0.8148,                   0.77,                0.85223,                0.78767,                  0.445,                0.65351,                0.87602,              0.0054319,              0.0054319,              0.0054319
                    325,                 0.5652,                0.50807,                 1.0015,                0.81711,                0.76869,                0.85259,                0.78761,                0.44515,                0.65335,                0.87593,              0.0054177,              0.0054177,              0.0054177
                    326,                0.56825,                0.50474,                0.99851,                0.82293,                 0.7654,                0.85276,                0.78771,                0.44515,                0.65345,                0.87588,              0.0054036,              0.0054036,              0.0054036
                    327,                0.57167,                0.50502,                  1.003,                0.82234,                0.76638,                 0.8527,                0.78774,                0.44522,                0.65329,                0.87577,              0.0053894,              0.0053894,              0.0053894
                    328,                0.56882,                 0.5161,                 1.0017,                 0.8223,                0.76611,                0.85249,                0.78771,                0.44523,                0.65323,                0.87574,              0.0053753,              0.0053753,              0.0053753
                    329,                0.56869,                0.50704,                0.99773,                0.82238,                0.76557,                0.85224,                0.78711,                0.44527,                0.65303,                 0.8756,              0.0053611,              0.0053611,              0.0053611
                    330,                0.57013,                0.50643,                0.99885,                0.81807,                0.76827,                0.85227,                0.78761,                0.44507,                0.65259,                0.87547,               0.005347,               0.005347,               0.005347
                    331,                0.56819,                0.50658,                0.99532,                 0.8184,                0.76773,                0.85234,                0.78768,                0.44515,                0.65236,                0.87543,              0.0053329,              0.0053329,              0.0053329
                    332,                0.57811,                0.50978,                 1.0064,                0.81728,                0.76882,                0.85239,                0.78769,                  0.445,                0.65215,                0.87521,              0.0053187,              0.0053187,              0.0053187
                    333,                0.56811,                0.50177,                 1.0002,                0.81421,                0.76971,                0.85221,                0.78748,                0.44497,                0.65266,                0.87503,              0.0053046,              0.0053046,              0.0053046
                    334,                0.56495,                0.50092,                0.99709,                 0.8136,                0.77022,                0.85229,                0.78778,                0.44502,                0.65294,                0.87492,              0.0052904,              0.0052904,              0.0052904
                    335,                0.56461,                0.49837,                 1.0002,                0.81438,                0.76958,                0.85192,                0.78731,                0.44506,                0.65305,                0.87485,              0.0052763,              0.0052763,              0.0052763
                    336,                 0.5664,                0.50167,                 1.0019,                0.81089,                0.77562,                0.85201,                0.78729,                0.44499,                0.65339,                0.87476,              0.0052621,              0.0052621,              0.0052621
                    337,                0.55793,                0.49321,                 0.9963,                0.81411,                0.77245,                0.85204,                0.78755,                0.44469,                0.65405,                0.87463,               0.005248,               0.005248,               0.005248
                    338,                0.56627,                0.49721,                0.99544,                0.81753,                0.77081,                0.85218,                0.78785,                 0.4447,                0.65385,                0.87427,              0.0052339,              0.0052339,              0.0052339
                    339,                0.56397,                0.50275,                 1.0016,                0.81659,                0.77173,                0.85201,                0.78739,                0.44468,                 0.6536,                0.87413,              0.0052197,              0.0052197,              0.0052197
                    340,                0.56584,                0.50067,                0.99939,                0.81918,                0.77069,                0.85211,                0.78765,                0.44443,                0.65308,                  0.874,              0.0052056,              0.0052056,              0.0052056
                    341,                0.56461,                0.50091,                0.99717,                 0.8142,                0.76906,                0.85197,                0.78813,                0.44448,                 0.6529,                  0.874,              0.0051914,              0.0051914,              0.0051914
                    342,                0.55704,                0.49397,                0.99102,                  0.811,                0.77089,                0.85168,                0.78819,                 0.4443,                0.65318,                0.87394,              0.0051773,              0.0051773,              0.0051773
                    343,                0.56344,                0.49779,                0.99683,                0.81227,                 0.7692,                0.85154,                0.78772,                0.44423,                0.65365,                0.87374,              0.0051631,              0.0051631,              0.0051631
                    344,                0.56337,                0.49553,                0.99401,                0.80929,                0.77111,                0.85187,                0.78818,                0.44418,                0.65353,                0.87354,               0.005149,               0.005149,               0.005149
                    345,                0.56218,                0.48977,                0.99558,                0.80876,                 0.7701,                 0.8517,                0.78809,                0.44393,                0.65366,                0.87332,              0.0051349,              0.0051349,              0.0051349
                    346,                0.56636,                0.49072,                0.99726,                0.80948,                0.76957,                0.85174,                0.78784,                0.44412,                 0.6536,                0.87326,              0.0051207,              0.0051207,              0.0051207
                    347,                0.56323,                0.49622,                0.99749,                 0.8072,                0.76957,                0.85194,                0.78855,                0.44399,                 0.6537,                0.87325,              0.0051066,              0.0051066,              0.0051066
                    348,                0.56404,                0.49379,                0.99841,                0.80875,                0.77209,                0.85206,                0.78842,                0.44393,                0.65316,                 0.8731,              0.0050924,              0.0050924,              0.0050924
                    349,                0.56383,                0.49215,                0.99718,                0.81009,                0.77107,                 0.8523,                0.78906,                0.44422,                0.65389,                0.87313,              0.0050783,              0.0050783,              0.0050783
                    350,                0.55235,                 0.4873,                0.99459,                0.80914,                 0.7725,                0.85219,                 0.7891,                0.44429,                0.65363,                0.87301,              0.0050641,              0.0050641,              0.0050641
                    351,                0.55816,                0.49911,                0.99269,                0.80957,                0.77395,                0.85233,                0.78888,                0.44435,                0.65446,                0.87307,                0.00505,                0.00505,                0.00505
                    352,                0.56573,                 0.4968,                 1.0015,                0.81018,                0.77282,                0.85239,                 0.7891,                0.44414,                0.65478,                0.87302,              0.0050359,              0.0050359,              0.0050359
                    353,                  0.559,                0.48851,                0.99654,                0.81158,                 0.7711,                0.85256,                0.78916,                0.44403,                0.65403,                0.87292,              0.0050217,              0.0050217,              0.0050217
                    354,                0.55429,                0.48986,                0.99483,                0.81297,                0.76834,                0.85258,                0.78932,                0.44379,                0.65446,                0.87284,              0.0050076,              0.0050076,              0.0050076
                    355,                0.55606,                0.49144,                0.99797,                0.78864,                0.79287,                0.85281,                0.78998,                 0.4435,                0.65486,                0.87273,              0.0049934,              0.0049934,              0.0049934
                    356,                0.56294,                0.49015,                0.99807,                 0.7852,                0.79459,                0.85278,                 0.7897,                0.44326,                0.65457,                0.87273,              0.0049793,              0.0049793,              0.0049793
                    357,                0.55697,                0.48911,                0.99281,                 0.7874,                0.79553,                0.85279,                 0.7897,                0.44324,                0.65502,                0.87272,              0.0049651,              0.0049651,              0.0049651
                    358,                  0.559,                0.48814,                0.99343,                0.78697,                0.79714,                0.85267,                0.78857,                0.44296,                0.65486,                 0.8726,               0.004951,               0.004951,               0.004951
                    359,                0.55503,                0.48503,                0.99135,                0.78915,                0.79242,                0.85262,                0.78881,                0.44296,                 0.6542,                0.87262,              0.0049369,              0.0049369,              0.0049369
                    360,                0.55306,                0.48179,                0.98988,                0.79054,                0.79199,                0.85257,                0.79001,                0.44311,                0.65444,                0.87267,              0.0049227,              0.0049227,              0.0049227
                    361,                0.55514,                 0.4766,                0.99235,                0.78909,                0.79184,                0.85255,                0.78869,                 0.4431,                0.65412,                0.87245,              0.0049086,              0.0049086,              0.0049086
                    362,                0.55718,                0.49336,                0.99076,                0.78972,                0.79305,                0.85264,                0.78827,                0.44309,                0.65404,                0.87234,              0.0048944,              0.0048944,              0.0048944
                    363,                0.55124,                0.48329,                0.98488,                0.78689,                0.79941,                0.85257,                0.78731,                0.44327,                0.65367,                0.87235,              0.0048803,              0.0048803,              0.0048803
                    364,                0.55304,                0.48419,                0.99323,                0.78418,                0.80141,                 0.8525,                0.78762,                0.44336,                0.65331,                0.87233,              0.0048661,              0.0048661,              0.0048661
                    365,                0.54783,                0.47852,                 0.9923,                0.78381,                    0.8,                0.85248,                0.78821,                0.44324,                0.65278,                0.87228,               0.004852,               0.004852,               0.004852
                    366,                0.55743,                0.48682,                0.99578,                 0.7839,                0.80075,                0.85241,                0.78765,                0.44333,                 0.6533,                0.87213,              0.0048379,              0.0048379,              0.0048379
                    367,                0.55483,                0.47753,                0.99596,                0.78208,                 0.8011,                0.85223,                0.78727,                0.44322,                0.65267,                0.87188,              0.0048237,              0.0048237,              0.0048237
                    368,                0.54796,                0.48124,                0.98547,                0.79986,                0.78051,                0.85231,                0.78732,                 0.4433,                 0.6521,                0.87177,              0.0048096,              0.0048096,              0.0048096
                    369,                0.55409,                0.48375,                0.99264,                0.80141,                0.77822,                0.85243,                0.78854,                0.44338,                0.65222,                0.87161,              0.0047954,              0.0047954,              0.0047954
                    370,                0.55456,                0.48176,                0.99171,                0.81499,                0.77015,                0.85223,                0.78953,                0.44337,                0.65207,                 0.8716,              0.0047813,              0.0047813,              0.0047813
                    371,                0.55351,                 0.4734,                 0.9898,                0.81544,                0.76969,                0.85234,                0.78908,                0.44343,                0.65205,                0.87161,              0.0047671,              0.0047671,              0.0047671
                    372,                 0.5533,                0.48289,                0.99671,                0.77988,                0.80238,                0.85224,                0.78884,                 0.4437,                 0.6519,                0.87153,               0.004753,               0.004753,               0.004753
                    373,                0.55454,                0.47872,                0.98894,                0.80129,                0.77887,                0.85228,                0.78932,                 0.4436,                0.65225,                0.87145,              0.0047389,              0.0047389,              0.0047389
                    374,                0.54738,                0.48336,                0.98971,                 0.7816,                0.80219,                0.85202,                0.78868,                0.44383,                 0.6525,                0.87147,              0.0047247,              0.0047247,              0.0047247
                    375,                 0.5545,                0.47466,                0.98916,                0.78125,                0.80243,                0.85197,                0.78932,                0.44385,                0.65313,                0.87139,              0.0047106,              0.0047106,              0.0047106
                    376,                0.54526,                0.47953,                0.99164,                0.78439,                0.79945,                0.85236,                 0.7882,                0.44381,                0.65232,                0.87146,              0.0046964,              0.0046964,              0.0046964
                    377,                 0.5449,                 0.4794,                0.98512,                0.78451,                0.79899,                0.85216,                0.78786,                0.44381,                0.65272,                0.87142,              0.0046823,              0.0046823,              0.0046823
                    378,                0.54628,                0.48484,                 0.9874,                 0.7839,                0.79877,                0.85231,                0.78736,                0.44385,                0.65243,                0.87127,              0.0046681,              0.0046681,              0.0046681
                    379,                0.54851,                0.47352,                0.98463,                0.78453,                0.79854,                0.85255,                0.78766,                 0.4437,                 0.6509,                0.87124,               0.004654,               0.004654,               0.004654
                    380,                0.54637,                0.47358,                0.98281,                0.78352,                0.79886,                0.85245,                0.78824,                0.44391,                0.65049,                0.87118,              0.0046399,              0.0046399,              0.0046399
                    381,                0.54783,                0.47429,                0.98693,                0.80104,                0.77669,                0.85271,                0.78922,                0.44374,                0.64979,                0.87106,              0.0046257,              0.0046257,              0.0046257
                    382,                0.55582,                0.47454,                 0.9886,                0.80206,                0.78049,                 0.8527,                0.78894,                0.44371,                0.64924,                0.87094,              0.0046116,              0.0046116,              0.0046116
                    383,                0.55263,                0.47891,                0.98782,                0.80513,                0.77968,                0.85279,                0.78869,                0.44381,                0.64918,                0.87091,              0.0045974,              0.0045974,              0.0045974
                    384,                0.54697,                0.47704,                  0.988,                0.80471,                0.77961,                0.85314,                0.78883,                0.44377,                0.64898,                0.87086,              0.0045833,              0.0045833,              0.0045833
                    385,                0.54447,                0.48163,                0.98488,                0.80193,                0.77786,                0.85304,                0.78915,                0.44355,                0.64846,                0.87067,              0.0045691,              0.0045691,              0.0045691
                    386,                0.54581,                0.46961,                0.98584,                0.80263,                0.77785,                 0.8531,                0.79005,                0.44333,                0.64778,                0.87061,               0.004555,               0.004555,               0.004555
                    387,                0.54678,                 0.4713,                0.98552,                0.80293,                0.77718,                0.85312,                0.78931,                 0.4434,                0.64722,                0.87044,              0.0045409,              0.0045409,              0.0045409
                    388,                0.54658,                0.47311,                0.98409,                0.80131,                0.77732,                0.85329,                0.78955,                0.44341,                0.64651,                0.87027,              0.0045267,              0.0045267,              0.0045267
                    389,                0.55498,                0.47661,                0.98816,                0.79965,                0.77843,                0.85349,                0.78963,                0.44315,                0.64616,                0.87003,              0.0045126,              0.0045126,              0.0045126
                    390,                0.54229,                0.46793,                0.98698,                0.79991,                0.77889,                0.85375,                0.78977,                0.44312,                0.64573,                0.87004,              0.0044984,              0.0044984,              0.0044984
                    391,                0.54861,                0.46829,                0.99065,                0.79822,                 0.7784,                0.85365,                0.79022,                0.44305,                0.64606,                0.87003,              0.0044843,              0.0044843,              0.0044843
                    392,                0.54743,                0.46582,                 0.9826,                0.79758,                0.77872,                0.85402,                0.79029,                0.44301,                0.64562,                0.86987,              0.0044701,              0.0044701,              0.0044701
                    393,                0.53512,                0.45817,                0.98249,                 0.7985,                0.77923,                0.85386,                0.78951,                 0.4427,                0.64601,                0.86972,               0.004456,               0.004456,               0.004456
                    394,                0.54223,                0.46838,                0.98215,                0.79674,                0.77894,                0.85364,                0.78997,                0.44278,                0.64635,                0.86963,              0.0044419,              0.0044419,              0.0044419
                    395,                0.55183,                0.47208,                0.98954,                0.79521,                0.77991,                0.85391,                0.79133,                 0.4427,                0.64584,                0.86944,              0.0044277,              0.0044277,              0.0044277
                    396,                0.53967,                0.46745,                0.98045,                0.79793,                0.78098,                0.85383,                0.79116,                0.44254,                0.64573,                0.86932,              0.0044136,              0.0044136,              0.0044136
                    397,                0.54243,                0.46651,                 0.9886,                0.79674,                0.78261,                0.85381,                0.79056,                0.44257,                0.64469,                0.86926,              0.0043994,              0.0043994,              0.0043994
                    398,                0.54168,                0.46716,                0.98465,                0.79835,                0.78256,                0.85373,                0.79188,                0.44269,                0.64458,                0.86912,              0.0043853,              0.0043853,              0.0043853
                    399,                0.54412,                0.46809,                0.98778,                0.79736,                0.78363,                0.85356,                 0.7916,                0.44275,                0.64422,                0.86908,              0.0043711,              0.0043711,              0.0043711
                    400,                0.54619,                0.46747,                0.98745,                0.79584,                0.78424,                0.85361,                0.79167,                0.44264,                0.64416,                 0.8689,               0.004357,               0.004357,               0.004357
                    401,                0.54627,                0.45817,                0.98613,                0.79733,                0.78478,                 0.8536,                0.79169,                0.44231,                0.64451,                0.86874,              0.0043429,              0.0043429,              0.0043429
                    402,                0.54308,                0.46083,                0.98168,                0.79693,                0.78481,                0.85342,                0.79176,                0.44212,                0.64372,                0.86859,              0.0043287,              0.0043287,              0.0043287
                    403,                0.53891,                0.46505,                0.97969,                 0.7969,                0.78551,                0.85351,                 0.7919,                0.44222,                0.64383,                0.86847,              0.0043146,              0.0043146,              0.0043146
                    404,                0.53668,                0.46216,                 0.9756,                0.79536,                0.78543,                0.85362,                0.79132,                0.44233,                0.64382,                0.86835,              0.0043004,              0.0043004,              0.0043004
                    405,                0.54318,                0.46729,                0.98322,                0.79076,                0.79109,                  0.854,                0.79157,                0.44231,                0.64357,                0.86826,              0.0042863,              0.0042863,              0.0042863
                    406,                0.53412,                0.45565,                0.97769,                0.79325,                0.79272,                0.85398,                0.79173,                0.44206,                0.64378,                0.86807,              0.0042721,              0.0042721,              0.0042721
                    407,                0.54057,                0.45865,                0.98661,                 0.7925,                0.79308,                 0.8539,                0.79168,                0.44225,                0.64357,                0.86789,               0.004258,               0.004258,               0.004258
                    408,                 0.5374,                0.45978,                0.98067,                0.79335,                0.79377,                 0.8539,                 0.7917,                0.44214,                0.64388,                0.86778,              0.0042439,              0.0042439,              0.0042439
                    409,                0.53772,                0.46367,                0.97833,                0.79371,                0.79303,                0.85363,                0.79148,                0.44221,                0.64423,                0.86761,              0.0042297,              0.0042297,              0.0042297
                    410,                0.54064,                0.46107,                0.97996,                0.79187,                0.79542,                0.85385,                 0.7915,                0.44218,                0.64392,                0.86734,              0.0042156,              0.0042156,              0.0042156
                    411,                0.54409,                0.47078,                0.98849,                0.79129,                0.79529,                0.85381,                0.79124,                0.44202,                0.64387,                0.86724,              0.0042014,              0.0042014,              0.0042014
                    412,                0.53254,                0.46554,                0.98149,                0.79112,                0.79596,                  0.854,                 0.7914,                0.44185,                0.64392,                0.86708,              0.0041873,              0.0041873,              0.0041873
                    413,                0.54094,                0.46672,                0.97887,                0.79002,                0.79553,                0.85399,                0.79139,                0.44162,                0.64288,                0.86684,              0.0041731,              0.0041731,              0.0041731
                    414,                0.53869,                0.45904,                0.97541,                0.79043,                0.79531,                0.85382,                0.79146,                0.44151,                0.64325,                0.86674,               0.004159,               0.004159,               0.004159
                    415,                0.53354,                0.45158,                0.97654,                 0.7896,                 0.7967,                0.85396,                0.79181,                0.44137,                 0.6432,                0.86663,              0.0041449,              0.0041449,              0.0041449
                    416,                0.53483,                 0.4551,                0.97555,                0.79234,                0.79401,                0.85424,                0.79231,                0.44116,                0.64269,                0.86642,              0.0041307,              0.0041307,              0.0041307
                    417,                0.53526,                0.45883,                0.97876,                0.79441,                0.79401,                0.85407,                 0.7919,                0.44118,                0.64266,                0.86629,              0.0041166,              0.0041166,              0.0041166
                    418,                0.53137,                0.45626,                0.97461,                0.79417,                0.79401,                0.85412,                0.79119,                0.44117,                0.64285,                0.86602,              0.0041024,              0.0041024,              0.0041024
                    419,                0.53609,                0.45176,                0.98121,                0.79472,                0.79383,                0.85402,                0.79126,                0.44129,                0.64275,                0.86594,              0.0040883,              0.0040883,              0.0040883
                    420,                0.53855,                0.46506,                0.97939,                0.79453,                0.79289,                0.85409,                0.79109,                0.44122,                0.64289,                0.86581,              0.0040741,              0.0040741,              0.0040741
                    421,                0.53457,                0.44681,                0.97714,                0.79262,                0.79466,                0.85405,                0.79106,                0.44135,                0.64303,                0.86566,                0.00406,                0.00406,                0.00406
                    422,                0.53044,                0.44906,                0.98346,                0.79196,                0.79518,                 0.8541,                0.79112,                0.44134,                0.64309,                0.86557,              0.0040459,              0.0040459,              0.0040459
                    423,                0.53416,                0.45674,                0.97593,                0.79211,                0.79358,                0.85404,                0.79105,                0.44144,                0.64296,                0.86551,              0.0040317,              0.0040317,              0.0040317
                    424,                0.53852,                0.45125,                0.98012,                0.79604,                0.79129,                0.85404,                 0.7909,                0.44142,                0.64338,                0.86547,              0.0040176,              0.0040176,              0.0040176
                    425,                0.53534,                0.45367,                0.97965,                0.79709,                0.79267,                0.85401,                0.79145,                0.44139,                0.64326,                0.86537,              0.0040034,              0.0040034,              0.0040034
                    426,                0.53234,                0.44334,                0.97641,                0.79397,                0.79358,                0.85402,                0.79118,                0.44136,                0.64281,                0.86531,              0.0039893,              0.0039893,              0.0039893
                    427,                0.52794,                0.45029,                0.97327,                0.79126,                0.79412,                0.85411,                0.79104,                0.44164,                0.64245,                0.86511,              0.0039751,              0.0039751,              0.0039751
                    428,                 0.5335,                 0.4555,                0.97727,                 0.7922,                0.79293,                0.85379,                0.79032,                0.44151,                0.64267,                0.86484,               0.003961,               0.003961,               0.003961
                    429,                0.52814,                0.44644,                0.97474,                0.79144,                0.79358,                0.85353,                0.79042,                0.44144,                0.64268,                0.86465,              0.0039469,              0.0039469,              0.0039469
                    430,                0.53492,                 0.4523,                0.97609,                0.79082,                0.79335,                 0.8537,                   0.79,                 0.4414,                0.64276,                0.86456,              0.0039327,              0.0039327,              0.0039327
                    431,                0.52903,                0.44939,                0.97095,                0.79045,                0.79411,                0.85376,                0.79029,                0.44119,                0.64257,                 0.8643,              0.0039186,              0.0039186,              0.0039186
                    432,                0.53198,                0.45407,                0.97268,                0.78978,                0.79455,                0.85359,                 0.7899,                0.44124,                0.64279,                0.86412,              0.0039044,              0.0039044,              0.0039044
                    433,                0.52614,                0.45172,                0.97008,                0.78978,                0.79543,                0.85366,                0.78957,                0.44105,                0.64288,                0.86391,              0.0038903,              0.0038903,              0.0038903
                    434,                0.52991,                0.45038,                0.97114,                0.79002,                0.79625,                0.85381,                 0.7898,                0.44133,                0.64246,                0.86378,              0.0038761,              0.0038761,              0.0038761
                    435,                 0.5296,                0.45971,                 0.9753,                0.78984,                0.79677,                 0.8537,                0.78991,                 0.4412,                0.64219,                0.86368,               0.003862,               0.003862,               0.003862
                    436,                0.52688,                0.44899,                0.97052,                0.79042,                0.79679,                0.85371,                0.79003,                0.44125,                0.64184,                 0.8634,              0.0038479,              0.0038479,              0.0038479
                    437,                0.53099,                 0.4454,                0.97541,                0.79074,                0.79681,                0.85403,                0.79006,                 0.4412,                0.64171,                0.86328,              0.0038337,              0.0038337,              0.0038337
                    438,                0.52959,                0.45057,                0.98023,                0.78948,                0.79688,                0.85439,                0.79022,                0.44111,                0.64238,                0.86302,              0.0038196,              0.0038196,              0.0038196
                    439,                0.53423,                0.44911,                0.97763,                0.79121,                0.79644,                0.85451,                0.79067,                0.44107,                0.64221,                0.86305,              0.0038054,              0.0038054,              0.0038054
                    440,                0.52562,                0.44412,                0.97653,                0.78747,                0.79829,                0.85426,                0.79021,                 0.4409,                0.64179,                 0.8628,              0.0037913,              0.0037913,              0.0037913
                    441,                 0.5314,                0.43954,                0.97182,                0.79054,                0.79566,                0.85438,                0.79007,                0.44077,                0.64273,                0.86265,              0.0037771,              0.0037771,              0.0037771
                    442,                0.52754,                 0.4438,                0.97402,                0.79147,                0.79455,                0.85448,                0.79016,                0.44084,                 0.6426,                0.86234,               0.003763,               0.003763,               0.003763
                    443,                 0.5225,                0.44021,                0.96645,                0.79046,                 0.7952,                0.85416,                0.78961,                0.44077,                0.64247,                0.86202,              0.0037489,              0.0037489,              0.0037489
                    444,                0.53308,                0.45005,                0.97537,                0.78762,                 0.7979,                0.85405,                0.79019,                0.44082,                0.64204,                0.86191,              0.0037347,              0.0037347,              0.0037347
                    445,                0.52639,                0.44364,                0.96957,                0.78854,                 0.7979,                 0.8541,                0.78965,                0.44062,                0.64212,                0.86174,              0.0037206,              0.0037206,              0.0037206
                    446,                0.52578,                 0.4374,                0.97004,                0.78821,                 0.7979,                0.85435,                0.79042,                0.44082,                0.64217,                0.86158,              0.0037064,              0.0037064,              0.0037064
                    447,                0.52261,                0.44488,                0.97344,                0.78864,                0.79736,                0.85424,                0.79079,                0.44082,                0.64277,                0.86138,              0.0036923,              0.0036923,              0.0036923
                    448,                0.52128,                0.43238,                0.97277,                0.78824,                 0.7979,                 0.8544,                0.79125,                 0.4408,                0.64224,                0.86111,              0.0036781,              0.0036781,              0.0036781
                    449,                0.52414,                0.44118,                0.97341,                0.78831,                 0.7979,                0.85444,                0.79035,                0.44083,                0.64228,                0.86099,               0.003664,               0.003664,               0.003664
                    450,                0.52106,                0.43505,                0.96929,                0.78772,                0.79736,                0.85463,                0.79178,                 0.4407,                0.64231,                0.86081,              0.0036499,              0.0036499,              0.0036499
                    451,                0.52256,                0.44316,                0.97086,                0.78977,                0.79736,                0.85461,                0.79184,                0.44076,                0.64232,                0.86078,              0.0036357,              0.0036357,              0.0036357
                    452,                0.53353,                0.44287,                0.97752,                0.79253,                 0.7986,                 0.8544,                0.79175,                0.44073,                0.64294,                0.86071,              0.0036216,              0.0036216,              0.0036216
                    453,                0.52454,                0.43822,                0.96931,                0.79394,                0.79794,                0.85414,                0.79114,                 0.4407,                0.64251,                0.86066,              0.0036074,              0.0036074,              0.0036074
                    454,                0.52523,                0.44484,                0.97001,                0.79213,                0.79926,                0.85432,                 0.7915,                0.44089,                0.64276,                0.86051,              0.0035933,              0.0035933,              0.0035933
                    455,                0.53195,                0.44087,                0.97214,                0.79201,                0.79908,                0.85413,                0.79159,                0.44077,                0.64196,                 0.8602,              0.0035791,              0.0035791,              0.0035791
                    456,                0.52863,                0.44053,                0.97307,                0.79273,                0.79892,                0.85412,                  0.791,                0.44066,                0.64173,                0.86002,               0.003565,               0.003565,               0.003565
                    457,                0.51889,                 0.4302,                0.96708,                0.79316,                0.79892,                0.85407,                0.79104,                0.44055,                0.64203,                0.85986,              0.0035509,              0.0035509,              0.0035509
                    458,                0.50957,                0.43269,                 0.9638,                0.79305,                0.79838,                0.85362,                 0.7909,                0.44049,                0.64237,                0.85984,              0.0035367,              0.0035367,              0.0035367
                    459,                0.51969,                0.44091,                0.97032,                0.79436,                0.79912,                0.85337,                0.79027,                 0.4406,                0.64202,                0.85972,              0.0035226,              0.0035226,              0.0035226
                    460,                 0.5199,                0.43251,                0.96971,                0.79448,                0.79963,                0.85338,                0.79013,                0.44058,                0.64207,                0.85978,              0.0035084,              0.0035084,              0.0035084
                    461,                0.51895,                0.42916,                0.96703,                0.79375,                    0.8,                0.85333,                0.79072,                0.44073,                0.64139,                0.85975,              0.0034943,              0.0034943,              0.0034943
                    462,                0.51475,                0.42838,                0.96502,                 0.7959,                 0.7985,                0.85341,                0.79047,                0.44067,                0.64079,                0.85951,              0.0034801,              0.0034801,              0.0034801
                    463,                0.52079,                0.42908,                  0.964,                0.79297,                0.80156,                0.85334,                0.79025,                0.44046,                0.64048,                0.85931,               0.003466,               0.003466,               0.003466
                    464,                0.52077,                0.43934,                0.97123,                0.79256,                0.80114,                0.85346,                0.79041,                0.44036,                0.64052,                0.85918,              0.0034519,              0.0034519,              0.0034519
                    465,                0.52238,                0.43085,                0.96505,                0.79192,                0.80239,                0.85339,                0.79049,                0.44019,                0.64047,                0.85907,              0.0034377,              0.0034377,              0.0034377
                    466,                 0.5178,                0.43369,                0.96921,                0.79114,                0.80292,                0.85309,                0.79008,                0.44029,                0.64061,                  0.859,              0.0034236,              0.0034236,              0.0034236
                    467,                0.52005,                0.42909,                0.96719,                 0.7928,                0.80227,                 0.8532,                0.79025,                0.44036,                0.64061,                0.85892,              0.0034094,              0.0034094,              0.0034094
                    468,                0.51496,                0.44189,                0.96831,                 0.7944,                0.80162,                0.85272,                0.78998,                0.44032,                 0.6407,                 0.8589,              0.0033953,              0.0033953,              0.0033953
                    469,                0.50935,                0.42673,                0.96753,                0.79437,                0.80227,                0.85279,                0.79037,                0.44029,                0.64073,                0.85882,              0.0033811,              0.0033811,              0.0033811
                    470,                0.51383,                0.42792,                0.96969,                 0.7932,                0.80149,                0.85277,                0.79009,                0.44022,                0.64192,                0.85881,               0.003367,               0.003367,               0.003367
                    471,                0.51219,                0.42708,                0.96369,                0.79265,                0.80126,                0.85296,                0.78991,                0.44031,                0.64213,                 0.8587,              0.0033529,              0.0033529,              0.0033529
                    472,                0.51883,                 0.4335,                0.96914,                0.79113,                0.80189,                0.85261,                0.78985,                0.44017,                0.64298,                0.85859,              0.0033387,              0.0033387,              0.0033387
                    473,                0.51664,                0.42839,                0.96394,                0.79067,                0.80108,                0.85296,                0.79035,                0.44021,                0.64303,                0.85845,              0.0033246,              0.0033246,              0.0033246
                    474,                0.51278,                0.42892,                0.96594,                0.79147,                0.80119,                0.85265,                0.78989,                0.44037,                0.64275,                0.85829,              0.0033104,              0.0033104,              0.0033104
