                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     94,                0.57533,                0.54884,                0.96034,                0.79437,                0.83106,                0.85795,                0.79207,                0.44112,                0.60317,                0.83436,              0.0086847,              0.0086847,              0.0086847
                     95,                0.57054,                0.54388,                0.96745,                 0.8153,                0.80228,                0.85973,                 0.7932,                0.44089,                0.60898,                0.83684,              0.0086706,              0.0086706,              0.0086706
                     96,                0.57621,                0.53884,                0.96146,                0.81428,                0.82059,                0.85937,                0.79452,                0.43822,                0.59917,                0.83533,              0.0086564,              0.0086564,              0.0086564
                     97,                0.57168,                0.54075,                0.96053,                0.80585,                0.82283,                0.85208,                0.78653,                 0.4374,                0.59436,                0.83379,              0.0086423,              0.0086423,              0.0086423
                     98,                0.57005,                0.53085,                  0.958,                0.79692,                  0.814,                0.85153,                0.78692,                0.43729,                0.60503,                0.83338,              0.0086281,              0.0086281,              0.0086281
                     99,                0.57944,                0.53745,                0.96566,                 0.8142,                0.80243,                 0.8492,                0.78554,                0.43703,                0.61311,                0.83519,               0.008614,               0.008614,               0.008614
                    100,                0.57308,                0.54226,                0.95779,                0.82162,                0.79962,                0.84773,                 0.7827,                0.43859,                0.62325,                 0.8336,              0.0085999,              0.0085999,              0.0085999
                    101,                0.57351,                0.52621,                 0.9596,                 0.7982,                0.82677,                0.85011,                0.78699,                0.43803,                0.62907,                0.83418,              0.0085857,              0.0085857,              0.0085857
                    102,                 0.5726,                0.53039,                0.96192,                0.82191,                0.81884,                0.85171,                0.78727,                 0.4361,                0.62011,                0.83392,              0.0085716,              0.0085716,              0.0085716
                    103,                0.57133,                0.53588,                0.96042,                0.80078,                0.82796,                0.85376,                0.79067,                0.43485,                0.61057,                0.83203,              0.0085574,              0.0085574,              0.0085574
                    104,                0.57428,                 0.5282,                0.96087,                0.80495,                 0.8158,                0.85103,                0.78847,                0.43113,                0.60622,                0.82967,              0.0085433,              0.0085433,              0.0085433
                    105,                0.56848,                0.53115,                0.95843,                 0.8127,                0.81145,                0.85421,                0.79079,                0.43072,                0.61128,                   0.83,              0.0085291,              0.0085291,              0.0085291
                    106,                0.57113,                0.52488,                0.95693,                0.81059,                0.81558,                0.85438,                0.79281,                 0.4302,                0.60416,                0.82974,               0.008515,               0.008515,               0.008515
                    107,                0.56678,                0.51893,                  0.958,                0.78148,                0.83868,                0.85505,                0.79235,                0.42999,                0.60856,                0.82993,              0.0085009,              0.0085009,              0.0085009
                    108,                0.56885,                0.52971,                0.95774,                0.78734,                0.84577,                0.85409,                0.79156,                0.43229,                0.60468,                0.82998,              0.0084867,              0.0084867,              0.0084867
                    109,                0.56669,                0.51796,                0.95741,                 0.7997,                0.84029,                 0.8575,                0.79375,                0.43226,                0.59898,                0.82988,              0.0084726,              0.0084726,              0.0084726
