                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    109,                0.66916,                0.69804,                 1.0831,                0.75434,                0.79715,                 0.8427,                0.77114,                0.47466,                0.65816,                 0.9013,              0.0084726,              0.0084726,              0.0084726
                    110,                0.67318,                0.70044,                 1.0864,                0.74331,                0.80869,                  0.842,                0.77063,                0.47482,                0.66214,                0.90108,              0.0084584,              0.0084584,              0.0084584
                    111,                0.66977,                0.68407,                 1.0843,                0.74742,                0.80961,                0.84029,                0.76883,                0.47414,                 0.6627,                0.90081,              0.0084443,              0.0084443,              0.0084443
                    112,                0.66861,                0.68897,                 1.0804,                0.76188,                0.79227,                0.83974,                0.76621,                0.47246,                0.65917,                0.90043,              0.0084301,              0.0084301,              0.0084301
                    113,                0.67021,                0.68583,                 1.0849,                0.74223,                0.81393,                0.84006,                0.76925,                0.47221,                0.65633,                0.89966,               0.008416,               0.008416,               0.008416
                    114,                0.67101,                0.68512,                 1.0825,                0.77368,                0.79041,                0.84085,                0.76683,                0.47321,                0.65919,                0.89925,              0.0084019,              0.0084019,              0.0084019
                    115,                0.67653,                0.69733,                 1.0841,                0.77079,                0.77707,                0.84028,                0.76458,                 0.4724,                0.66741,                0.89894,              0.0083877,              0.0083877,              0.0083877
                    116,                0.66922,                0.68678,                 1.0794,                0.74494,                0.80724,                  0.839,                 0.7645,                0.47277,                0.67281,                0.89919,              0.0083736,              0.0083736,              0.0083736
                    117,                0.67228,                0.68589,                 1.0853,                0.74629,                0.80323,                0.83922,                0.76609,                0.47323,                0.67212,                0.89849,              0.0083594,              0.0083594,              0.0083594
                    118,                0.66683,                0.67873,                 1.0788,                0.76182,                0.78181,                0.83842,                0.76579,                  0.472,                0.66858,                0.89736,              0.0083453,              0.0083453,              0.0083453
                    119,                0.67015,                0.68847,                 1.0817,                0.76609,                0.78091,                0.84248,                 0.7686,                0.47029,                0.66307,                0.89606,              0.0083311,              0.0083311,              0.0083311
                    120,                0.66808,                0.68526,                 1.0783,                0.78218,                0.76111,                0.84347,                0.77002,                 0.4695,                0.65603,                0.89585,               0.008317,               0.008317,               0.008317
                    121,                0.65725,                0.67762,                 1.0747,                0.73275,                0.81187,                0.84225,                 0.7706,                0.46937,                0.65072,                0.89572,              0.0083029,              0.0083029,              0.0083029
                    122,                 0.6584,                0.66898,                 1.0694,                  0.737,                0.80896,                0.84169,                0.76989,                0.46916,                0.64913,                0.89539,              0.0082887,              0.0082887,              0.0082887
                    123,                0.65988,                0.66886,                 1.0703,                0.74469,                0.80027,                0.84262,                0.77198,                0.46764,                0.64805,                0.89449,              0.0082746,              0.0082746,              0.0082746
                    124,                0.66011,                0.67803,                 1.0721,                 0.7567,                0.79574,                0.84306,                0.77209,                0.46759,                0.64643,                0.89406,              0.0082604,              0.0082604,              0.0082604
                    125,                0.65702,                0.66829,                 1.0732,                0.75556,                0.80219,                0.84349,                0.77293,                0.46812,                0.65037,                0.89409,              0.0082463,              0.0082463,              0.0082463
                    126,                0.65451,                0.65598,                 1.0675,                0.74376,                0.80871,                 0.8423,                0.77244,                 0.4657,                0.65124,                 0.8922,              0.0082321,              0.0082321,              0.0082321
                    127,                0.65888,                 0.6532,                 1.0679,                0.75348,                0.80197,                0.84202,                0.77175,                0.46544,                0.65122,                0.89116,               0.008218,               0.008218,               0.008218
                    128,                0.65395,                  0.658,                 1.0666,                 0.7598,                0.79496,                0.84279,                0.77332,                0.46485,                0.65079,                0.89035,              0.0082039,              0.0082039,              0.0082039
                    129,                0.65875,                0.67031,                 1.0725,                 0.7723,                0.79224,                0.84215,                0.77132,                0.46592,                0.65112,                 0.8902,              0.0081897,              0.0081897,              0.0081897
                    130,                0.65218,                 0.6697,                 1.0643,                0.76945,                0.79222,                0.84093,                0.77161,                0.46574,                0.65295,                0.88998,              0.0081756,              0.0081756,              0.0081756
